Datetime,Open,High,Low,Close,Adj Close,Volume,Fractal
2023-08-07 08:15:00,1.2733501195907593,1.2740639448165894,1.2733501195907593,1.2736905813217163,1.2736905813217163,0,
2023-08-07 08:30:00,1.2737069129943848,1.2737555503845215,1.2732689380645752,1.2737555503845215,1.2737555503845215,0,
2023-08-07 08:45:00,1.2735933065414429,1.2743724584579468,1.273382544517517,1.2743724584579468,1.2743724584579468,0,fractal_high
2023-08-07 09:00:00,1.2740639448165894,1.2740639448165894,1.2732852697372437,1.2732852697372437,1.2732852697372437,0,
2023-08-07 09:15:00,1.2733014822006226,1.273463487625122,1.273123025894165,1.2731878757476807,1.2731878757476807,0,
2023-08-07 09:30:00,1.273123025894165,1.2732852697372437,1.2724751234054565,1.2724913358688354,1.2724913358688354,0,
2023-08-07 09:45:00,1.2724913358688354,1.2729610204696655,1.2721513509750366,1.2728638648986816,1.2728638648986816,0,fractal_low
2023-08-07 10:00:00,1.2728638648986816,1.2734473943710327,1.2726856470108032,1.2732852697372437,1.2732852697372437,0,
2023-08-07 10:15:00,1.273317575454712,1.2734960317611694,1.2729448080062866,1.273058295249939,1.273058295249939,0,fractal_high
2023-08-07 10:30:00,1.2729610204696655,1.273123025894165,1.2724751234054565,1.2724751234054565,1.2724751234054565,0,
2023-08-07 10:45:00,1.2722645998001099,1.2724913358688354,1.2719894647598267,1.2720866203308105,1.2720866203308105,0,
2023-08-07 11:00:00,1.2722322940826416,1.2724264860153198,1.2717629671096802,1.2720704078674316,1.2720704078674316,0,fractal_low
2023-08-07 11:15:00,1.2722160816192627,1.2723779678344727,1.2718924283981323,1.2723779678344727,1.2723779678344727,0,
2023-08-07 11:30:00,1.2724264860153198,1.2724264860153198,1.2721998691558838,1.2723132371902466,1.2723132371902466,0,
2023-08-07 11:45:00,1.2722808122634888,1.2727503776550293,1.2722808122634888,1.2725398540496826,1.2725398540496826,0,
2023-08-07 12:00:00,1.2731068134307861,1.2731878757476807,1.2729285955429077,1.273123025894165,1.273123025894165,0,
2023-08-07 12:15:00,1.2732852697372437,1.2739015817642212,1.2732852697372437,1.2737231254577637,1.2737231254577637,0,
2023-08-07 12:30:00,1.2736743688583374,1.2744048833847046,1.2734798192977905,1.2739015817642212,1.2739015817642212,0,
2023-08-07 12:45:00,1.273820400238037,1.2744535207748413,1.273820400238037,1.2744535207748413,1.2744535207748413,0,
2023-08-07 13:00:00,1.2743724584579468,1.2749898433685303,1.274112582206726,1.274957299232483,1.274957299232483,0,
2023-08-07 13:15:00,1.2748922109603882,1.2759333848953247,1.274616003036499,1.2759333848953247,1.2759333848953247,0,
2023-08-07 13:30:00,1.275835633277893,1.2761613130569458,1.2757054567337036,1.2761613130569458,1.2761613130569458,0,
2023-08-07 13:45:00,1.2762752771377563,1.2772533893585205,1.2762752771377563,1.2772533893585205,1.2772533893585205,0,
2023-08-07 14:00:00,1.2775307893753052,1.277955174446106,1.277269721031189,1.277759313583374,1.277759313583374,0,
2023-08-07 14:15:00,1.2777429819107056,1.277938961982727,1.2773185968399048,1.2776776552200317,1.2776776552200317,0,
2023-08-07 14:30:00,1.2778899669647217,1.2786905765533447,1.2778899669647217,1.2779879570007324,1.2779879570007324,0,fractal_high
2023-08-07 14:45:00,1.278151273727417,1.278151273727417,1.276356816291809,1.276356816291809,1.276356816291809,0,
2023-08-07 15:00:00,1.2758032083511353,1.2763404846191406,1.2756240367889404,1.2763404846191406,1.2763404846191406,0,fractal_low
2023-08-07 15:15:00,1.2765034437179565,1.2770413160324097,1.276014804840088,1.276014804840088,1.276014804840088,0,
2023-08-07 15:30:00,1.2762101888656616,1.277090311050415,1.276014804840088,1.277090311050415,1.277090311050415,0,
2023-08-07 15:45:00,1.2771228551864624,1.2777103185653687,1.2767804861068726,1.2768945693969727,1.2768945693969727,0,fractal_high
2023-08-07 16:00:00,1.277090311050415,1.2771717309951782,1.2765848636627197,1.276764154434204,1.276764154434204,0,
2023-08-07 16:15:00,1.27681303024292,1.2775797843933105,1.27681303024292,1.2768783569335938,1.2768783569335938,0,
2023-08-07 16:30:00,1.276959776878357,1.277400255203247,1.276959776878357,1.2773512601852417,1.2773512601852417,0,
2023-08-07 16:45:00,1.2773185968399048,1.2773185968399048,1.2766826152801514,1.2767152786254883,1.2767152786254883,0,
2023-08-07 17:00:00,1.276666283607483,1.2770249843597412,1.276519775390625,1.2770087718963623,1.2770087718963623,0,
2023-08-07 17:15:00,1.276943564414978,1.2771555185317993,1.2764219045639038,1.2771555185317993,1.2771555185317993,0,fractal_low
2023-08-07 17:30:00,1.2770576477050781,1.2770576477050781,1.2766826152801514,1.2766826152801514,1.2766826152801514,0,
2023-08-07 17:45:00,1.2768620252609253,1.2775144577026367,1.2768620252609253,1.2775144577026367,1.2775144577026367,0,
2023-08-07 18:00:00,1.2775144577026367,1.2777429819107056,1.2771555185317993,1.2772208452224731,1.2772208452224731,0,
2023-08-07 18:15:00,1.2772045135498047,1.2772045135498047,1.2768945693969727,1.276943564414978,1.276943564414978,0,
2023-08-07 18:30:00,1.2770413160324097,1.2784290313720703,1.2770413160324097,1.2784126996994019,1.2784126996994019,0,
2023-08-07 18:45:00,1.2784616947174072,1.2784616947174072,1.278151273727417,1.2784454822540283,1.2784454822540283,0,
2023-08-07 19:00:00,1.2785271406173706,1.2789523601531982,1.2784290313720703,1.2784290313720703,1.2784290313720703,0,fractal_high
2023-08-07 19:15:00,1.2784290313720703,1.2784454822540283,1.2780859470367432,1.2782492637634277,1.2782492637634277,0,fractal_low
2023-08-07 19:30:00,1.2782166004180908,1.278576135635376,1.2782166004180908,1.2783145904541016,1.2783145904541016,0,
2023-08-07 19:45:00,1.2784290313720703,1.2784290313720703,1.2782655954360962,1.2782655954360962,1.2782655954360962,0,
2023-08-07 20:00:00,1.2784454822540283,1.278756022453308,1.2784454822540283,1.2787233591079712,1.2787233591079712,0,
2023-08-07 20:15:00,1.2787070274353027,1.2788541316986084,1.2784290313720703,1.2784290313720703,1.2784290313720703,0,fractal_high
2023-08-07 20:30:00,1.2784454822540283,1.278576135635376,1.2783963680267334,1.2785271406173706,1.2785271406173706,0,
2023-08-07 20:45:00,1.278347373008728,1.2786415815353394,1.2783310413360596,1.278592586517334,1.278592586517334,0,
2023-08-07 21:00:00,1.2785108089447021,1.2785108089447021,1.2780859470367432,1.2780859470367432,1.2780859470367432,0,fractal_low
2023-08-07 21:15:00,1.27811861038208,1.2782166004180908,1.27811861038208,1.2782002687454224,1.2782002687454224,0,
2023-08-07 21:30:00,1.2782002687454224,1.2783637046813965,1.2781349420547485,1.278347373008728,1.278347373008728,0,
2023-08-07 21:45:00,1.2783963680267334,1.2784944772720337,1.278347373008728,1.2784454822540283,1.2784454822540283,0,
2023-08-07 22:00:00,1.278592586517334,1.278592586517334,1.2780042886734009,1.2780042886734009,1.2780042886734009,0,fractal_high
2023-08-07 22:15:00,1.277759313583374,1.2782655954360962,1.277759313583374,1.2782655954360962,1.2782655954360962,0,fractal_low
2023-08-07 22:30:00,1.2782330513000488,1.2785271406173706,1.2782166004180908,1.2782492637634277,1.2782492637634277,0,
2023-08-07 22:45:00,1.278380036354065,1.2784780263900757,1.2782983779907227,1.278380036354065,1.278380036354065,0,
2023-08-07 23:00:00,1.2783145904541016,1.278380036354065,1.2782166004180908,1.2782166004180908,1.2782166004180908,0,
2023-08-07 23:15:00,1.2782166004180908,1.2782492637634277,1.2780042886734009,1.2782492637634277,1.2782492637634277,0,fractal_low
2023-08-07 23:30:00,1.2782492637634277,1.2783637046813965,1.27811861038208,1.278347373008728,1.278347373008728,0,
2023-08-07 23:45:00,1.2782983779907227,1.2783310413360596,1.2782002687454224,1.2782166004180908,1.2782166004180908,0,
2023-08-08 00:00:00,1.2782330513000488,1.2782492637634277,1.27811861038208,1.2782330513000488,1.2782330513000488,0,fractal_low
2023-08-08 00:15:00,1.2782330513000488,1.278347373008728,1.278151273727417,1.2782002687454224,1.2782002687454224,0,
2023-08-08 00:30:00,1.278167724609375,1.2784616947174072,1.278167724609375,1.2782330513000488,1.2782330513000488,0,
2023-08-08 00:45:00,1.2783310413360596,1.2783637046813965,1.278183937072754,1.278183937072754,1.278183937072754,0,
2023-08-08 01:00:00,1.2782002687454224,1.2785598039627075,1.277938961982727,1.2779879570007324,1.2779879570007324,0,fractal_high
2023-08-08 01:15:00,1.2780532836914062,1.2780532836914062,1.2776286602020264,1.2778246402740479,1.2778246402740479,0,
2023-08-08 01:30:00,1.2778409719467163,1.2778409719467163,1.2772860527038574,1.2774165868759155,1.2774165868759155,0,
2023-08-08 01:45:00,1.2773185968399048,1.277791976928711,1.2773185968399048,1.2774492502212524,1.2774492502212524,0,
2023-08-08 02:00:00,1.2773675918579102,1.2773675918579102,1.276943564414978,1.2771228551864624,1.2771228551864624,0,
2023-08-08 02:15:00,1.277090311050415,1.277090311050415,1.2761287689208984,1.2761287689208984,1.2761287689208984,0,
2023-08-08 02:30:00,1.2762916088104248,1.2765034437179565,1.2757705450057983,1.2762101888656616,1.2762101888656616,0,
2023-08-08 02:45:00,1.2759497165679932,1.2760798931121826,1.2754288911819458,1.2754452228546143,1.2754452228546143,0,
2023-08-08 03:00:00,1.2754939794540405,1.2757542133331299,1.2752337455749512,1.2756403684616089,1.2756403684616089,0,fractal_low
2023-08-08 03:15:00,1.2756729125976562,1.2759170532226562,1.2756078243255615,1.2756891250610352,1.2756891250610352,0,
2023-08-08 03:30:00,1.2757054567337036,1.2762101888656616,1.2757054567337036,1.2760473489761353,1.2760473489761353,0,
2023-08-08 03:45:00,1.2760310173034668,1.276356816291809,1.2759984731674194,1.27622652053833,1.27622652053833,0,
2023-08-08 04:00:00,1.2760798931121826,1.2763893604278564,1.2760310173034668,1.2763893604278564,1.2763893604278564,0,
2023-08-08 04:15:00,1.2765034437179565,1.2765523195266724,1.2758519649505615,1.275965929031372,1.275965929031372,0,fractal_high
2023-08-08 04:30:00,1.2759333848953247,1.2759333848953247,1.2754939794540405,1.2755590677261353,1.2755590677261353,0,
2023-08-08 04:45:00,1.275477647781372,1.2756078243255615,1.2754452228546143,1.2755427360534668,1.2755427360534668,0,
2023-08-08 05:00:00,1.2754288911819458,1.2756078243255615,1.2752825021743774,1.2755916118621826,1.2755916118621826,0,fractal_low
2023-08-08 05:15:00,1.2755916118621826,1.27586829662323,1.2755916118621826,1.2758032083511353,1.2758032083511353,0,
2023-08-08 05:30:00,1.2759007215499878,1.275982141494751,1.2758194208145142,1.275982141494751,1.275982141494751,0,
2023-08-08 05:45:00,1.275982141494751,1.276242733001709,1.275982141494751,1.276242733001709,1.276242733001709,0,
2023-08-08 06:00:00,1.2763404846191406,1.2764544486999512,1.27611243724823,1.2764544486999512,1.2764544486999512,0,
2023-08-08 06:15:00,1.2764382362365723,1.276487112045288,1.27586829662323,1.27586829662323,1.27586829662323,0,fractal_high
2023-08-08 06:30:00,1.2756891250610352,1.2760961055755615,1.2756891250610352,1.2757705450057983,1.2757705450057983,0,
2023-08-08 06:45:00,1.2758845090866089,1.2760961055755615,1.2757542133331299,1.2759007215499878,1.2759007215499878,0,
2023-08-08 07:00:00,1.2755590677261353,1.2760961055755615,1.2755590677261353,1.2760798931121826,1.2760798931121826,0,fractal_low
2023-08-08 07:15:00,1.2762752771377563,1.2770739793777466,1.2762101888656616,1.2767152786254883,1.2767152786254883,0,
2023-08-08 07:30:00,1.276796817779541,1.2772533893585205,1.2762752771377563,1.2766337394714355,1.2766337394714355,0,fractal_high
2023-08-08 07:45:00,1.2762752771377563,1.2768945693969727,1.2757705450057983,1.2757705450057983,1.2757705450057983,0,
2023-08-08 08:00:00,1.2755752801895142,1.2762752771377563,1.2755752801895142,1.2760961055755615,1.2760961055755615,0,
2023-08-08 08:15:00,1.27586829662323,1.2761287689208984,1.275266170501709,1.275266170501709,1.275266170501709,0,
2023-08-08 08:30:00,1.274843454360962,1.2751848697662354,1.273934006690979,1.2750548124313354,1.2750548124313354,0,fractal_low
2023-08-08 08:45:00,1.2749735116958618,1.2756891250610352,1.2748597860336304,1.2755752801895142,1.2755752801895142,0,
2023-08-08 09:00:00,1.2754288911819458,1.2754288911819458,1.2744698524475098,1.2745022773742676,1.2745022773742676,0,
2023-08-08 09:15:00,1.274534821510315,1.2752337455749512,1.274534821510315,1.2752337455749512,1.2752337455749512,0,
2023-08-08 09:30:00,1.2748761177062988,1.2752174139022827,1.274518609046936,1.2750060558319092,1.2750060558319092,0,
2023-08-08 09:45:00,1.2747622728347778,1.275738000869751,1.2747622728347778,1.275477647781372,1.275477647781372,0,fractal_high
2023-08-08 10:00:00,1.2754125595092773,1.2754125595092773,1.2742749452590942,1.2742749452590942,1.2742749452590942,0,
2023-08-08 10:15:00,1.2743724584579468,1.2745835781097412,1.273836612701416,1.274015188217163,1.274015188217163,0,
2023-08-08 10:30:00,1.2739827632904053,1.2741774320602417,1.2735122442245483,1.2735122442245483,1.2735122442245483,0,
2023-08-08 10:45:00,1.273560881614685,1.2736743688583374,1.273123025894165,1.273123025894165,1.273123025894165,0,
2023-08-08 11:00:00,1.2731878757476807,1.2731878757476807,1.2722808122634888,1.2722808122634888,1.2722808122634888,0,
2023-08-08 11:15:00,1.2725237607955933,1.2726532220840454,1.2719571590423584,1.2719571590423584,1.2719571590423584,0,
2023-08-08 11:30:00,1.2720866203308105,1.2722808122634888,1.2719248533248901,1.2720218896865845,1.2720218896865845,0,
2023-08-08 11:45:00,1.2721351385116577,1.2723779678344727,1.2719894647598267,1.2721513509750366,1.2721513509750366,0,
2023-08-08 12:00:00,1.2720379829406738,1.2724913358688354,1.271795392036438,1.2724913358688354,1.2724913358688354,0,
2023-08-08 12:15:00,1.2726856470108032,1.2728151082992554,1.2716498374938965,1.2716498374938965,1.2716498374938965,0,fractal_high
2023-08-08 12:30:00,1.2716821432113647,1.2716821432113647,1.270228385925293,1.270599603652954,1.270599603652954,0,
2023-08-08 12:45:00,1.27068030834198,1.2707126140594482,1.269776701927185,1.269776701927185,1.269776701927185,0,
2023-08-08 13:00:00,1.269841194152832,1.2703897953033447,1.2696478366851807,1.269712209701538,1.269712209701538,0,
2023-08-08 13:15:00,1.269792914390564,1.2701315879821777,1.269083857536316,1.269422173500061,1.269422173500061,0,
2023-08-08 13:30:00,1.2694382667541504,1.2698252201080322,1.26850426197052,1.2695188522338867,1.2695188522338867,0,fractal_low
2023-08-08 13:45:00,1.2695188522338867,1.2700347900390625,1.2695188522338867,1.269921898841858,1.269921898841858,0,
2023-08-08 14:00:00,1.2698090076446533,1.2712295055389404,1.269728422164917,1.2708741426467896,1.2708741426467896,0,
2023-08-08 14:15:00,1.2708579301834106,1.2714234590530396,1.2705188989639282,1.271019458770752,1.271019458770752,0,fractal_high
2023-08-08 14:30:00,1.2710033655166626,1.2710033655166626,1.2690999507904053,1.2695027589797974,1.2695027589797974,0,
2023-08-08 14:45:00,1.268842339515686,1.2695671319961548,1.268842339515686,1.269244909286499,1.269244909286499,0,fractal_low
2023-08-08 15:00:00,1.269422173500061,1.2701154947280884,1.2689388990402222,1.2701154947280884,1.2701154947280884,0,
2023-08-08 15:15:00,1.270163893699646,1.2715365886688232,1.2699702978134155,1.2715365886688232,1.2715365886688232,0,
2023-08-08 15:30:00,1.271569013595581,1.2721028327941895,1.2709871530532837,1.2721028327941895,1.2721028327941895,0,
2023-08-08 15:45:00,1.2719248533248901,1.2724589109420776,1.271860122680664,1.2721836566925049,1.2721836566925049,0,
2023-08-08 16:00:00,1.2721028327941895,1.2721028327941895,1.2712618112564087,1.2720704078674316,1.2720704078674316,0,
2023-08-08 16:15:00,1.2720704078674316,1.2724913358688354,1.2719732522964478,1.2724913358688354,1.2724913358688354,0,
2023-08-08 16:30:00,1.2727665901184082,1.2729772329330444,1.2725075483322144,1.2728151082992554,1.2728151082992554,0,
2023-08-08 16:45:00,1.272799015045166,1.272799015045166,1.2725237607955933,1.2727018594741821,1.2727018594741821,0,
2023-08-08 17:00:00,1.2727018594741821,1.2731068134307861,1.2727018594741821,1.2731068134307861,1.2731068134307861,0,
2023-08-08 17:15:00,1.273220419883728,1.273577094078064,1.2729772329330444,1.273577094078064,1.273577094078064,0,
2023-08-08 17:30:00,1.273658275604248,1.2742424011230469,1.273658275604248,1.273836612701416,1.273836612701416,0,fractal_high
2023-08-08 17:45:00,1.2738852500915527,1.2738852500915527,1.2732527256011963,1.273382544517517,1.273382544517517,0,
2023-08-08 18:00:00,1.2733337879180908,1.2741774320602417,1.2733337879180908,1.273820400238037,1.273820400238037,0,
2023-08-08 18:15:00,1.2737231254577637,1.2737231254577637,1.2732852697372437,1.2734311819076538,1.2734311819076538,0,
2023-08-08 18:30:00,1.2734960317611694,1.2745672464370728,1.2734960317611694,1.2745672464370728,1.2745672464370728,0,
2023-08-08 18:45:00,1.2746485471725464,1.2746485471725464,1.2739664316177368,1.2744698524475098,1.2744698524475098,0,fractal_high
2023-08-08 19:00:00,1.2745672464370728,1.2745672464370728,1.2739503383636475,1.2741774320602417,1.2741774320602417,0,
2023-08-08 19:15:00,1.2741774320602417,1.2741937637329102,1.2738529443740845,1.2739827632904053,1.2739827632904053,0,
2023-08-08 19:30:00,1.2739989757537842,1.2739989757537842,1.273658275604248,1.2737717628479004,1.2737717628479004,0,fractal_low
2023-08-08 19:45:00,1.2737555503845215,1.2746973037719727,1.2737555503845215,1.2745672464370728,1.2745672464370728,0,
2023-08-08 20:00:00,1.2746647596359253,1.2746647596359253,1.2744698524475098,1.274632215499878,1.274632215499878,0,
2023-08-08 20:15:00,1.2746647596359253,1.275136113166809,1.2745672464370728,1.2749735116958618,1.2749735116958618,0,fractal_high
2023-08-08 20:30:00,1.2747622728347778,1.2748597860336304,1.2744535207748413,1.2747622728347778,1.2747622728347778,0,
2023-08-08 20:45:00,1.2746809720993042,1.2747948169708252,1.2744048833847046,1.2744048833847046,1.2744048833847046,0,fractal_low
2023-08-08 21:00:00,1.2746973037719727,1.2746973037719727,1.2744698524475098,1.2745672464370728,1.2745672464370728,0,
2023-08-08 21:15:00,1.2745022773742676,1.2746485471725464,1.2744373083114624,1.2744698524475098,1.2744698524475098,0,
2023-08-08 21:30:00,1.2744698524475098,1.274827241897583,1.2744535207748413,1.274827241897583,1.274827241897583,0,
2023-08-08 21:45:00,1.2747135162353516,1.274941086769104,1.274534821510315,1.2749085426330566,1.2749085426330566,0,fractal_high
2023-08-08 22:00:00,1.2747948169708252,1.2747948169708252,1.2738852500915527,1.2743561267852783,1.2743561267852783,0,fractal_low
2023-08-08 22:15:00,1.274128794670105,1.2743885517120361,1.274031400680542,1.2743885517120361,1.2743885517120361,0,
2023-08-08 22:30:00,1.2743399143218994,1.27472984790802,1.2741613388061523,1.2746973037719727,1.2746973037719727,0,
2023-08-08 22:45:00,1.2747459411621094,1.2747459411621094,1.274518609046936,1.2745672464370728,1.2745672464370728,0,
2023-08-08 23:00:00,1.2746809720993042,1.2749898433685303,1.2743885517120361,1.2749898433685303,1.2749898433685303,0,fractal_high
2023-08-08 23:15:00,1.274616003036499,1.274616003036499,1.2744210958480835,1.2745997905731201,1.2745997905731201,0,
2023-08-08 23:30:00,1.274534821510315,1.2745997905731201,1.2744048833847046,1.2744048833847046,1.2744048833847046,0,
2023-08-08 23:45:00,1.2744210958480835,1.2744210958480835,1.2740801572799683,1.274128794670105,1.274128794670105,0,
2023-08-09 00:00:00,1.274031400680542,1.2744210958480835,1.2739827632904053,1.2743074893951416,1.2743074893951416,0,fractal_low
2023-08-09 00:15:00,1.2743399143218994,1.2743885517120361,1.2741613388061523,1.2742587327957153,1.2742587327957153,0,
2023-08-09 00:30:00,1.2741613388061523,1.274323582649231,1.274128794670105,1.2742749452590942,1.2742749452590942,0,
2023-08-09 00:45:00,1.2743074893951416,1.2744048833847046,1.2741613388061523,1.2744048833847046,1.2744048833847046,0,
2023-08-09 01:00:00,1.2745022773742676,1.2748109102249146,1.2743399143218994,1.2745835781097412,1.2745835781097412,0,
2023-08-09 01:15:00,1.2745835781097412,1.2747459411621094,1.2745672464370728,1.2746809720993042,1.2746809720993042,0,
2023-08-09 01:30:00,1.2748922109603882,1.275022268295288,1.2746973037719727,1.2747784852981567,1.2747784852981567,0,
2023-08-09 01:45:00,1.2746809720993042,1.2746809720993042,1.274209976196289,1.274209976196289,1.274209976196289,0,
2023-08-09 02:00:00,1.2740962505340576,1.2749735116958618,1.2739989757537842,1.2749735116958618,1.2749735116958618,0,fractal_low
2023-08-09 02:15:00,1.275136113166809,1.2751686573028564,1.2749085426330566,1.2750548124313354,1.2750548124313354,0,
2023-08-09 02:30:00,1.2749085426330566,1.2752825021743774,1.2747459411621094,1.2749247550964355,1.2749247550964355,0,fractal_high
2023-08-09 02:45:00,1.2750060558319092,1.2750873565673828,1.2747459411621094,1.2747459411621094,1.2747459411621094,0,
2023-08-09 03:00:00,1.2749085426330566,1.2749898433685303,1.2747459411621094,1.2747784852981567,1.2747784852981567,0,
2023-08-09 03:15:00,1.2746809720993042,1.2749735116958618,1.2746485471725464,1.274827241897583,1.274827241897583,0,fractal_low
2023-08-09 03:30:00,1.2747784852981567,1.2750873565673828,1.2747459411621094,1.2748761177062988,1.2748761177062988,0,
2023-08-09 03:45:00,1.2748922109603882,1.2756891250610352,1.274843454360962,1.2756891250610352,1.2756891250610352,0,
2023-08-09 04:00:00,1.2756567001342773,1.275982141494751,1.2754452228546143,1.2755752801895142,1.2755752801895142,0,fractal_high
2023-08-09 04:15:00,1.275363802909851,1.2756078243255615,1.275363802909851,1.2753963470458984,1.2753963470458984,0,
2023-08-09 04:30:00,1.2754125595092773,1.2754288911819458,1.2752174139022827,1.27538001537323,1.27538001537323,0,
2023-08-09 04:45:00,1.27538001537323,1.2754452228546143,1.275266170501709,1.275363802909851,1.275363802909851,0,
2023-08-09 05:00:00,1.2753963470458984,1.2756078243255615,1.2753475904464722,1.2755427360534668,1.2755427360534668,0,
2023-08-09 05:15:00,1.2755427360534668,1.2755427360534668,1.275136113166809,1.2751524448394775,1.2751524448394775,0,
2023-08-09 05:30:00,1.2751524448394775,1.2756240367889404,1.2751199007034302,1.2755752801895142,1.2755752801895142,0,fractal_low
2023-08-09 05:45:00,1.2755752801895142,1.275738000869751,1.2755101919174194,1.275738000869751,1.275738000869751,0,
2023-08-09 06:00:00,1.2758194208145142,1.2766337394714355,1.275721788406372,1.2763078212738037,1.2763078212738037,0,
2023-08-09 06:15:00,1.2764544486999512,1.2767804861068726,1.2764544486999512,1.276617407798767,1.276617407798767,0,fractal_high
2023-08-09 06:30:00,1.2766011953353882,1.2766011953353882,1.27622652053833,1.2764055728912354,1.2764055728912354,0,
2023-08-09 06:45:00,1.276487112045288,1.276487112045288,1.2759984731674194,1.2759984731674194,1.2759984731674194,0,fractal_low
2023-08-09 07:00:00,1.2762752771377563,1.2767804861068726,1.2760798931121826,1.276617407798767,1.276617407798767,0,
2023-08-09 07:15:00,1.276617407798767,1.2766826152801514,1.2764219045639038,1.2766826152801514,1.2766826152801514,0,
2023-08-09 07:30:00,1.2774981260299683,1.2774981260299683,1.2774165868759155,1.2774165868759155,1.2774165868759155,0,
2023-08-09 07:45:00,1.2773839235305786,1.2777103185653687,1.2770576477050781,1.2774654626846313,1.2774654626846313,0,
2023-08-09 08:00:00,1.2774165868759155,1.277955174446106,1.2772045135498047,1.2774165868759155,1.2774165868759155,0,fractal_high
2023-08-09 08:15:00,1.2772533893585205,1.2772860527038574,1.2769109010696411,1.277106523513794,1.277106523513794,0,
2023-08-09 08:30:00,1.2768945693969727,1.2770739793777466,1.2764544486999512,1.2768620252609253,1.2768620252609253,0,
2023-08-09 08:45:00,1.2767316102981567,1.2773349285125732,1.2764707803726196,1.2773349285125732,1.2773349285125732,0,fractal_high
