,Datetime,H4_high,H4_low,Last_Fractal_High,Last_Fractal_Low,Directional_bias,result,date
635,2021-07-01 02:00:00,0.92634,0.91894,0.92327,0.91894,1,1,2021-07-01
636,2021-07-01 06:00:00,0.92713,0.91894,0.92327,0.91894,1,1,2021-07-01
637,2021-07-01 06:00:00,0.92713,0.91894,0.92713,0.91894,1,1,2021-07-01
638,2021-07-01 14:00:00,0.92713,0.91894,0.92713,0.92356,1,1,2021-07-01
639,2021-07-02 06:00:00,0.92742,0.92356,0.92713,0.92356,-1,-1,2021-07-02
640,2021-07-02 06:00:00,0.92742,0.92356,0.92742,0.92356,-1,-1,2021-07-02
641,2021-07-02 10:00:00,0.92742,0.92227,0.92742,0.92356,-1,-1,2021-07-02
642,2021-07-02 14:00:00,0.92742,0.92048,0.92742,0.92356,-1,-1,2021-07-02
643,2021-07-02 18:00:00,0.92742,0.91998,0.92742,0.92356,-1,-1,2021-07-02
644,2021-07-02 18:00:00,0.92742,0.91998,0.92742,0.91998,-1,-1,2021-07-02
645,2021-07-05 06:00:00,0.92742,0.91998,0.92322,0.91998,-1,-1,2021-07-05
646,2021-07-06 06:00:00,0.92453,0.91932,0.92322,0.91998,1,1,2021-07-06
647,2021-07-06 06:00:00,0.92453,0.91932,0.92322,0.91932,1,1,2021-07-06
648,2021-07-06 14:00:00,0.9251,0.91932,0.92322,0.91932,1,1,2021-07-06
649,2021-07-06 14:00:00,0.9251,0.91932,0.9251,0.91932,1,1,2021-07-06
650,2021-07-07 10:00:00,0.92532,0.92225,0.9251,0.91932,1,1,2021-07-07
651,2021-07-07 10:00:00,0.92532,0.92225,0.9251,0.92225,1,1,2021-07-07
652,2021-07-07 14:00:00,0.92673,0.92225,0.9251,0.92225,1,-1,2021-07-07
653,2021-07-07 14:00:00,0.92673,0.92225,0.92673,0.92225,1,-1,2021-07-07
654,2021-07-08 06:00:00,0.92673,0.9172,0.92673,0.92225,-2,-1,2021-07-08
655,2021-07-08 10:00:00,0.92673,0.915,0.92673,0.92225,-2,-1,2021-07-08
656,2021-07-08 14:00:00,0.92673,0.9133,0.92673,0.92225,-2,-1,2021-07-08
657,2021-07-08 14:00:00,0.92673,0.9133,0.92673,0.9133,-2,-1,2021-07-08
658,2021-07-09 06:00:00,0.92673,0.9133,0.91747,0.9133,-2,-1,2021-07-09
659,2021-07-09 18:00:00,0.92673,0.9133,0.91747,0.91357,-2,-1,2021-07-09
660,2021-07-12 06:00:00,0.91747,0.91317,0.91747,0.91357,1,1,2021-07-12
661,2021-07-12 06:00:00,0.91747,0.91317,0.91747,0.91317,1,1,2021-07-12
662,2021-07-12 10:00:00,0.91747,0.91317,0.91707,0.91317,1,1,2021-07-12
663,2021-07-13 02:00:00,0.91747,0.91317,0.91707,0.91429,1,1,2021-07-13
664,2021-07-13 10:00:00,0.92003,0.91429,0.91707,0.91429,1,-1,2021-07-13
665,2021-07-13 10:00:00,0.92003,0.91429,0.92003,0.91429,1,-1,2021-07-13
666,2021-07-14 06:00:00,0.92003,0.91429,0.91984,0.91429,1,-1,2021-07-14
667,2021-07-14 10:00:00,0.92003,0.91429,0.91984,0.91429,1,-1,2021-07-14
668,2021-07-14 18:00:00,0.91984,0.91381,0.91984,0.91429,-1,-1,2021-07-14
669,2021-07-15 02:00:00,0.91984,0.91372,0.91984,0.91429,-1,-1,2021-07-15
670,2021-07-15 06:00:00,0.91984,0.91174,0.91984,0.91429,-1,1,2021-07-15
671,2021-07-15 06:00:00,0.91984,0.91174,0.91984,0.91174,-1,1,2021-07-15
672,2021-07-15 14:00:00,0.91984,0.91174,0.91928,0.91174,-1,1,2021-07-15
673,2021-07-16 06:00:00,0.92031,0.91174,0.91928,0.91174,-1,1,2021-07-16
674,2021-07-16 10:00:00,0.92034,0.91174,0.91928,0.91174,-1,1,2021-07-16
675,2021-07-16 10:00:00,0.92034,0.91174,0.92034,0.91174,-1,1,2021-07-16
676,2021-07-19 06:00:00,0.92215,0.91174,0.92034,0.91174,-1,1,2021-07-19
677,2021-07-19 06:00:00,0.92215,0.91174,0.92215,0.91174,-1,1,2021-07-19
678,2021-07-19 14:00:00,0.92215,0.91174,0.92215,0.91626,-1,1,2021-07-19
679,2021-07-20 06:00:00,0.92215,0.91174,0.92215,0.91725,-1,1,2021-07-20
680,2021-07-20 10:00:00,0.92248,0.91725,0.92215,0.91725,-1,1,2021-07-20
681,2021-07-20 14:00:00,0.92325,0.91725,0.92215,0.91725,-1,-1,2021-07-20
682,2021-07-20 14:00:00,0.92325,0.91725,0.92325,0.91725,-1,-1,2021-07-20
683,2021-07-21 06:00:00,0.92325,0.91725,0.92309,0.91725,-1,-1,2021-07-21
684,2021-07-21 18:00:00,0.92309,0.91694,0.92309,0.91725,1,-1,2021-07-21
685,2021-07-21 18:00:00,0.92309,0.91694,0.92309,0.91694,1,-1,2021-07-21
686,2021-07-22 06:00:00,0.92309,0.91644,0.92309,0.91694,-1,-1,2021-07-22
687,2021-07-22 10:00:00,0.92309,0.91546,0.92309,0.91694,-1,-1,2021-07-22
688,2021-07-22 10:00:00,0.92309,0.91546,0.92309,0.91546,-1,-1,2021-07-22
689,2021-07-22 14:00:00,0.92309,0.91546,0.92016,0.91546,-1,-1,2021-07-22
690,2021-07-23 10:00:00,0.92309,0.91546,0.92218,0.91546,-1,-1,2021-07-23
691,2021-07-23 18:00:00,0.92309,0.91546,0.92218,0.91887,-1,-1,2021-07-23
692,2021-07-26 14:00:00,0.92218,0.91482,0.92218,0.91887,-1,-1,2021-07-26
693,2021-07-26 22:00:00,0.92218,0.91479,0.92218,0.91887,-1,-1,2021-07-26
694,2021-07-26 22:00:00,0.92218,0.91479,0.92218,0.91479,-1,-1,2021-07-26
695,2021-07-27 06:00:00,0.92218,0.91479,0.91862,0.91479,-1,-1,2021-07-27
696,2021-07-27 10:00:00,0.91862,0.91349,0.91862,0.91479,-1,-1,2021-07-27
697,2021-07-27 14:00:00,0.91862,0.9129,0.91862,0.91479,-1,-1,2021-07-27
698,2021-07-27 18:00:00,0.91862,0.91281,0.91862,0.91479,-1,-1,2021-07-27
699,2021-07-27 18:00:00,0.91862,0.91281,0.91862,0.91281,-1,-1,2021-07-27
700,2021-07-28 10:00:00,0.91862,0.91281,0.91672,0.91281,-1,-1,2021-07-28
701,2021-07-28 14:00:00,0.91672,0.91264,0.91672,0.91281,-1,-1,2021-07-28
702,2021-07-28 18:00:00,0.91672,0.90967,0.91672,0.91281,-1,-1,2021-07-28
703,2021-07-28 22:00:00,0.91672,0.90943,0.91672,0.91281,-1,-1,2021-07-28
704,2021-07-29 02:00:00,0.91672,0.90855,0.91672,0.91281,-1,-1,2021-07-29
705,2021-07-29 06:00:00,0.91672,0.90754,0.91672,0.91281,-1,-1,2021-07-29
706,2021-07-29 10:00:00,0.91672,0.90698,0.91672,0.91281,-1,-1,2021-07-29
707,2021-07-29 14:00:00,0.91672,0.90547,0.91672,0.91281,-1,-1,2021-07-29
708,2021-07-29 18:00:00,0.91672,0.90527,0.91672,0.91281,-1,-1,2021-07-29
709,2021-07-29 18:00:00,0.91672,0.90527,0.91672,0.90527,-1,-1,2021-07-29
710,2021-07-30 06:00:00,0.90751,0.90392,0.91672,0.90527,1,-1,2021-07-30
711,2021-07-30 06:00:00,0.90751,0.90392,0.90751,0.90527,1,-1,2021-07-30
712,2021-08-01 18:00:00,0.90751,0.90375,0.90751,0.90527,1,-1,2021-08-01
713,2021-08-02 10:00:00,0.90751,0.90375,0.90671,0.90527,1,-1,2021-08-02
714,2021-08-02 14:00:00,0.90671,0.90373,0.90671,0.90527,1,-1,2021-08-02
715,2021-08-02 14:00:00,0.90671,0.90373,0.90671,0.90373,1,-1,2021-08-02
716,2021-08-03 02:00:00,0.90671,0.90373,0.90572,0.90373,1,-1,2021-08-03
717,2021-08-03 06:00:00,0.90572,0.90357,0.90572,0.90373,1,-1,2021-08-03
718,2021-08-03 10:00:00,0.90572,0.90227,0.90572,0.90373,1,1,2021-08-03
719,2021-08-03 10:00:00,0.90572,0.90227,0.90572,0.90227,1,1,2021-08-03
720,2021-08-04 06:00:00,0.90604,0.90227,0.90572,0.90227,1,-1,2021-08-04
721,2021-08-04 10:00:00,0.90572,0.90181,0.90572,0.90227,1,1,2021-08-04
722,2021-08-04 10:00:00,0.90572,0.90181,0.90572,0.90181,1,1,2021-08-04
723,2021-08-04 14:00:00,0.90758,0.90181,0.90572,0.90181,1,1,2021-08-04
724,2021-08-04 14:00:00,0.90758,0.90181,0.90758,0.90181,1,1,2021-08-04
725,2021-08-05 02:00:00,0.90764,0.90181,0.90758,0.90181,-1,1,2021-08-05
726,2021-08-05 06:00:00,0.90777,0.90181,0.90758,0.90181,-1,1,2021-08-05
727,2021-08-05 06:00:00,0.90777,0.90181,0.90777,0.90181,-1,1,2021-08-05
728,2021-08-05 10:00:00,0.90777,0.90181,0.90777,0.90511,-1,1,2021-08-05
729,2021-08-06 02:00:00,0.90824,0.90511,0.90777,0.90511,1,1,2021-08-06
730,2021-08-06 06:00:00,0.90848,0.90511,0.90777,0.90511,1,1,2021-08-06
731,2021-08-06 10:00:00,0.91248,0.90511,0.90777,0.90511,1,1,2021-08-06
732,2021-08-06 14:00:00,0.91562,0.90511,0.90777,0.90511,1,1,2021-08-06
733,2021-08-06 14:00:00,0.91562,0.90511,0.91562,0.90511,1,1,2021-08-06
734,2021-08-08 22:00:00,0.91629,0.90511,0.91562,0.90511,1,1,2021-08-08
735,2021-08-09 06:00:00,0.9168,0.91453,0.91562,0.90511,1,1,2021-08-09
736,2021-08-09 06:00:00,0.9168,0.91453,0.91562,0.91453,1,1,2021-08-09
737,2021-08-09 10:00:00,0.91767,0.91453,0.91562,0.91453,1,1,2021-08-09
738,2021-08-09 14:00:00,0.92017,0.91453,0.91562,0.91453,1,1,2021-08-09
739,2021-08-09 18:00:00,0.92069,0.91453,0.91562,0.91453,1,1,2021-08-09
740,2021-08-09 22:00:00,0.92097,0.91453,0.91562,0.91453,1,1,2021-08-09
741,2021-08-10 06:00:00,0.92179,0.91453,0.91562,0.91453,1,1,2021-08-10
742,2021-08-10 10:00:00,0.92335,0.91453,0.91562,0.91453,1,1,2021-08-10
743,2021-08-10 14:00:00,0.92338,0.91453,0.91562,0.91453,1,1,2021-08-10
744,2021-08-10 14:00:00,0.92338,0.91453,0.92338,0.91453,1,1,2021-08-10
745,2021-08-10 18:00:00,0.92338,0.91453,0.92338,0.92064,1,1,2021-08-10
746,2021-08-11 06:00:00,0.92419,0.92064,0.92338,0.92064,-1,-1,2021-08-11
747,2021-08-11 06:00:00,0.92419,0.92064,0.92419,0.92064,-1,-1,2021-08-11
748,2021-08-11 10:00:00,0.92419,0.92021,0.92419,0.92064,1,-1,2021-08-11
749,2021-08-11 10:00:00,0.92419,0.92021,0.92419,0.92021,1,-1,2021-08-11
750,2021-08-12 18:00:00,0.92419,0.92021,0.92395,0.92021,1,-1,2021-08-12
751,2021-08-13 06:00:00,0.92419,0.92021,0.92387,0.92021,1,-1,2021-08-13
752,2021-08-13 10:00:00,0.92387,0.91894,0.92387,0.92021,-2,-1,2021-08-13
753,2021-08-13 14:00:00,0.92387,0.91509,0.92387,0.92021,-2,-1,2021-08-13
754,2021-08-13 18:00:00,0.92387,0.91497,0.92387,0.92021,-2,-1,2021-08-13
755,2021-08-13 18:00:00,0.92387,0.91497,0.92387,0.91497,-2,-1,2021-08-13
756,2021-08-15 18:00:00,0.92387,0.91474,0.92387,0.91497,1,-1,2021-08-15
757,2021-08-16 06:00:00,0.91634,0.91274,0.92387,0.91497,1,-1,2021-08-16
758,2021-08-16 06:00:00,0.91634,0.91274,0.91634,0.91497,1,-1,2021-08-16
759,2021-08-16 10:00:00,0.91634,0.91138,0.91634,0.91497,1,-1,2021-08-16
760,2021-08-16 14:00:00,0.91634,0.91089,0.91634,0.91497,1,-1,2021-08-16
761,2021-08-16 14:00:00,0.91634,0.91089,0.91634,0.91089,1,-1,2021-08-16
762,2021-08-17 02:00:00,0.91634,0.91089,0.91358,0.91089,1,-1,2021-08-17
763,2021-08-17 06:00:00,0.91358,0.91006,0.91358,0.91089,1,-1,2021-08-17
764,2021-08-17 10:00:00,0.91358,0.90994,0.91358,0.91089,1,1,2021-08-17
765,2021-08-17 10:00:00,0.91358,0.90994,0.91358,0.90994,1,1,2021-08-17
766,2021-08-17 14:00:00,0.91487,0.90994,0.91358,0.90994,1,1,2021-08-17
767,2021-08-17 18:00:00,0.91512,0.90994,0.91358,0.90994,1,1,2021-08-17
768,2021-08-17 22:00:00,0.91526,0.90994,0.91358,0.90994,1,1,2021-08-17
769,2021-08-17 22:00:00,0.91526,0.90994,0.91526,0.90994,1,1,2021-08-17
770,2021-08-18 06:00:00,0.91526,0.90994,0.91526,0.91266,1,1,2021-08-18
771,2021-08-18 10:00:00,0.91649,0.91266,0.91526,0.91266,2,1,2021-08-18
772,2021-08-18 14:00:00,0.91963,0.91266,0.91526,0.91266,2,1,2021-08-18
773,2021-08-18 14:00:00,0.91963,0.91266,0.91963,0.91266,2,1,2021-08-18
774,2021-08-19 02:00:00,0.92067,0.91266,0.91963,0.91266,-1,-1,2021-08-19
775,2021-08-19 02:00:00,0.92067,0.91266,0.92067,0.91266,-1,-1,2021-08-19
776,2021-08-19 06:00:00,0.92067,0.91266,0.92067,0.9145,-1,-1,2021-08-19
777,2021-08-19 18:00:00,0.92067,0.91266,0.91905,0.9145,-1,-1,2021-08-19
778,2021-08-20 06:00:00,0.92067,0.91266,0.91905,0.91585,-1,-1,2021-08-20
779,2021-08-20 10:00:00,0.92067,0.91266,0.91861,0.91585,-1,-1,2021-08-20
780,2021-08-23 10:00:00,0.92067,0.91266,0.91778,0.91585,-1,-1,2021-08-23
781,2021-08-23 14:00:00,0.91778,0.91257,0.91778,0.91585,-1,-1,2021-08-23
782,2021-08-23 18:00:00,0.91778,0.91208,0.91778,0.91585,-1,-1,2021-08-23
783,2021-08-23 18:00:00,0.91778,0.91208,0.91778,0.91208,-1,-1,2021-08-23
784,2021-08-24 06:00:00,0.91778,0.91172,0.91778,0.91208,1,-1,2021-08-24
785,2021-08-24 10:00:00,0.91778,0.91101,0.91778,0.91208,1,1,2021-08-24
786,2021-08-24 10:00:00,0.91778,0.91101,0.91778,0.91101,1,1,2021-08-24
787,2021-08-25 10:00:00,0.91778,0.91101,0.91575,0.91101,1,1,2021-08-25
788,2021-08-25 18:00:00,0.91778,0.91101,0.91575,0.91186,1,1,2021-08-25
789,2021-08-26 10:00:00,0.91919,0.91186,0.91575,0.91186,1,1,2021-08-26
790,2021-08-26 10:00:00,0.91919,0.91186,0.91919,0.91186,1,1,2021-08-26
791,2021-08-27 10:00:00,0.91994,0.91186,0.91919,0.91186,-1,-1,2021-08-27
792,2021-08-27 10:00:00,0.91994,0.91186,0.91994,0.91186,-1,-1,2021-08-27
793,2021-08-27 14:00:00,0.91994,0.91059,0.91994,0.91186,-1,-1,2021-08-27
794,2021-08-27 14:00:00,0.91994,0.91059,0.91994,0.91059,-1,-1,2021-08-27
795,2021-08-29 18:00:00,0.91994,0.91052,0.91994,0.91059,-1,-1,2021-08-29
796,2021-08-29 22:00:00,0.91994,0.91044,0.91994,0.91059,-1,-1,2021-08-29
797,2021-08-30 02:00:00,0.91994,0.9101,0.91994,0.91059,-1,1,2021-08-30
798,2021-08-30 02:00:00,0.91994,0.9101,0.91994,0.9101,-1,1,2021-08-30
799,2021-08-30 14:00:00,0.91994,0.9101,0.91848,0.9101,-1,1,2021-08-30
800,2021-08-31 10:00:00,0.91994,0.9101,0.91848,0.9114,-1,1,2021-08-31
801,2021-08-31 14:00:00,0.91994,0.9101,0.91727,0.9114,-1,1,2021-08-31
802,2021-09-01 06:00:00,0.91994,0.9101,0.91891,0.9114,-1,1,2021-09-01
803,2021-09-01 14:00:00,0.91994,0.9101,0.91891,0.91388,-1,1,2021-09-01
804,2021-09-02 10:00:00,0.91994,0.9101,0.91676,0.91388,-1,1,2021-09-02
805,2021-09-02 18:00:00,0.91994,0.9101,0.91676,0.91343,-1,1,2021-09-02
806,2021-09-03 10:00:00,0.91994,0.9101,0.9159,0.91343,-1,1,2021-09-03
807,2021-09-06 10:00:00,0.91994,0.9101,0.9168,0.91343,-1,1,2021-09-06
808,2021-09-07 06:00:00,0.91994,0.9101,0.9168,0.91325,-1,1,2021-09-07
809,2021-09-08 02:00:00,0.92007,0.91325,0.9168,0.91325,1,1,2021-09-08
810,2021-09-08 06:00:00,0.92122,0.91832,0.9168,0.91325,1,1,2021-09-08
811,2021-09-08 06:00:00,0.92122,0.91832,0.9168,0.91832,1,1,2021-09-08
812,2021-09-08 10:00:00,0.92245,0.91832,0.9168,0.91832,1,1,2021-09-08
813,2021-09-08 14:00:00,0.92345,0.91832,0.9168,0.91832,1,-1,2021-09-08
814,2021-09-08 14:00:00,0.92345,0.91832,0.92345,0.91832,1,-1,2021-09-08
815,2021-09-09 10:00:00,0.92345,0.91664,0.92345,0.91832,-1,-1,2021-09-09
816,2021-09-09 14:00:00,0.92345,0.91607,0.92345,0.91832,-1,-1,2021-09-09
817,2021-09-09 18:00:00,0.92345,0.91588,0.92345,0.91832,-1,-1,2021-09-09
818,2021-09-09 18:00:00,0.92345,0.91588,0.92345,0.91588,-1,-1,2021-09-09
819,2021-09-10 06:00:00,0.92345,0.91497,0.92345,0.91588,1,1,2021-09-10
820,2021-09-10 06:00:00,0.92345,0.91497,0.92345,0.91497,1,1,2021-09-10
821,2021-09-10 18:00:00,0.92345,0.91497,0.91846,0.91497,1,1,2021-09-10
822,2021-09-13 10:00:00,0.92408,0.91497,0.91846,0.91497,-1,1,2021-09-13
823,2021-09-13 10:00:00,0.92408,0.91497,0.92408,0.91497,-1,1,2021-09-13
824,2021-09-13 18:00:00,0.92408,0.91497,0.92408,0.92024,-1,1,2021-09-13
825,2021-09-14 10:00:00,0.92408,0.91497,0.92247,0.92024,-1,1,2021-09-14
826,2021-09-14 18:00:00,0.92408,0.91497,0.92247,0.91803,-1,1,2021-09-14
827,2021-09-15 02:00:00,0.92408,0.91497,0.92047,0.91803,-1,1,2021-09-15
828,2021-09-15 10:00:00,0.92408,0.91497,0.92047,0.91635,-1,1,2021-09-15
829,2021-09-16 06:00:00,0.92457,0.91635,0.92047,0.91635,1,1,2021-09-16
830,2021-09-16 10:00:00,0.92713,0.91635,0.92047,0.91635,1,1,2021-09-16
831,2021-09-16 18:00:00,0.92776,0.91635,0.92047,0.91635,1,1,2021-09-16
832,2021-09-16 22:00:00,0.92805,0.91635,0.92047,0.91635,1,1,2021-09-16
833,2021-09-16 22:00:00,0.92805,0.91635,0.92805,0.91635,1,1,2021-09-16
834,2021-09-17 06:00:00,0.92805,0.91635,0.92805,0.92593,1,1,2021-09-17
835,2021-09-17 10:00:00,0.92956,0.92593,0.92805,0.92593,2,1,2021-09-17
836,2021-09-17 14:00:00,0.93234,0.92593,0.92805,0.92593,2,1,2021-09-17
837,2021-09-17 18:00:00,0.93245,0.92593,0.92805,0.92593,2,1,2021-09-17
838,2021-09-17 18:00:00,0.93245,0.92593,0.93245,0.92593,2,1,2021-09-17
839,2021-09-19 22:00:00,0.93255,0.92593,0.93245,0.92593,-1,1,2021-09-19
840,2021-09-20 02:00:00,0.93325,0.92593,0.93245,0.92593,-1,-1,2021-09-20
841,2021-09-20 02:00:00,0.93325,0.92593,0.93325,0.92593,-1,-1,2021-09-20
842,2021-09-20 06:00:00,0.93325,0.92593,0.93325,0.92593,-1,-1,2021-09-20
843,2021-09-21 06:00:00,0.92831,0.92474,0.93325,0.92593,-2,-1,2021-09-21
844,2021-09-21 06:00:00,0.92831,0.92474,0.92831,0.92593,-2,-1,2021-09-21
845,2021-09-21 10:00:00,0.92831,0.92311,0.92831,0.92593,-2,-1,2021-09-21
846,2021-09-21 14:00:00,0.92831,0.92248,0.92831,0.92593,-2,-1,2021-09-21
847,2021-09-21 14:00:00,0.92831,0.92248,0.92831,0.92248,-2,-1,2021-09-21
848,2021-09-22 06:00:00,0.925,0.92194,0.92831,0.92248,1,-1,2021-09-22
849,2021-09-22 06:00:00,0.925,0.92194,0.925,0.92248,1,-1,2021-09-22
850,2021-09-22 10:00:00,0.925,0.92164,0.925,0.92248,1,-1,2021-09-22
851,2021-09-22 14:00:00,0.925,0.92157,0.925,0.92248,1,1,2021-09-22
852,2021-09-22 18:00:00,0.92728,0.92148,0.925,0.92248,1,1,2021-09-22
853,2021-09-22 18:00:00,0.92728,0.92148,0.925,0.92148,1,1,2021-09-22
854,2021-09-22 22:00:00,0.92733,0.92148,0.925,0.92148,1,1,2021-09-22
855,2021-09-22 22:00:00,0.92733,0.92148,0.92733,0.92148,1,1,2021-09-22
856,2021-09-23 14:00:00,0.92733,0.92148,0.92733,0.92168,1,1,2021-09-23
857,2021-09-24 06:00:00,0.92733,0.92148,0.92605,0.92168,1,1,2021-09-24
858,2021-09-24 10:00:00,0.92733,0.92148,0.92605,0.92217,1,1,2021-09-24
859,2021-09-27 06:00:00,0.92906,0.92217,0.92605,0.92217,-1,1,2021-09-27
860,2021-09-27 06:00:00,0.92906,0.92217,0.92906,0.92217,-1,1,2021-09-27
861,2021-09-27 14:00:00,0.92906,0.92217,0.92906,0.92484,-1,1,2021-09-27
862,2021-09-28 06:00:00,0.92944,0.92484,0.92906,0.92484,1,1,2021-09-28
863,2021-09-28 10:00:00,0.93013,0.92484,0.92906,0.92484,1,1,2021-09-28
864,2021-09-28 10:00:00,0.93013,0.92484,0.93013,0.92484,1,1,2021-09-28
865,2021-09-29 06:00:00,0.93067,0.92484,0.93013,0.92484,1,1,2021-09-29
866,2021-09-29 10:00:00,0.93113,0.92797,0.93013,0.92484,1,1,2021-09-29
867,2021-09-29 10:00:00,0.93113,0.92797,0.93013,0.92797,1,1,2021-09-29
868,2021-09-29 14:00:00,0.93544,0.92797,0.93013,0.92797,1,1,2021-09-29
869,2021-09-29 18:00:00,0.93548,0.92797,0.93013,0.92797,1,1,2021-09-29
870,2021-09-29 18:00:00,0.93548,0.92797,0.93548,0.92797,1,1,2021-09-29
871,2021-09-30 02:00:00,0.93548,0.92797,0.93548,0.93282,1,1,2021-09-30
872,2021-09-30 10:00:00,0.93679,0.93282,0.93548,0.93282,-1,-1,2021-09-30
873,2021-09-30 10:00:00,0.93679,0.93282,0.93679,0.93282,-1,-1,2021-09-30
874,2021-09-30 14:00:00,0.93679,0.93207,0.93679,0.93282,-1,-1,2021-09-30
875,2021-09-30 18:00:00,0.93679,0.93059,0.93679,0.93282,-1,-1,2021-09-30
876,2021-09-30 18:00:00,0.93679,0.93059,0.93679,0.93059,-1,-1,2021-09-30
877,2021-10-01 06:00:00,0.93679,0.92996,0.93679,0.93059,-1,-1,2021-10-01
878,2021-10-01 10:00:00,0.93375,0.9281,0.93679,0.93059,-1,-1,2021-10-01
879,2021-10-01 10:00:00,0.93375,0.9281,0.93375,0.93059,-1,-1,2021-10-01
880,2021-10-04 02:00:00,0.93375,0.9281,0.93108,0.93059,-1,-1,2021-10-04
881,2021-10-04 10:00:00,0.93108,0.92415,0.93108,0.93059,-1,-1,2021-10-04
882,2021-10-04 14:00:00,0.93108,0.92299,0.93108,0.93059,-1,1,2021-10-04
883,2021-10-04 14:00:00,0.93108,0.92299,0.93108,0.92299,-1,1,2021-10-04
884,2021-10-06 10:00:00,0.93108,0.92299,0.93073,0.92299,-1,1,2021-10-06
885,2021-10-06 18:00:00,0.93108,0.92299,0.93073,0.92668,-1,1,2021-10-06
886,2021-10-07 10:00:00,0.93108,0.92299,0.93073,0.92526,-1,1,2021-10-07
887,2021-10-08 06:00:00,0.93108,0.92299,0.93054,0.92526,-1,1,2021-10-08
888,2021-10-08 10:00:00,0.93108,0.92299,0.93054,0.92585,-1,1,2021-10-08
889,2021-10-11 02:00:00,0.93108,0.92299,0.92875,0.92585,-1,1,2021-10-11
890,2021-10-11 10:00:00,0.93108,0.92299,0.92875,0.92498,-1,1,2021-10-11
891,2021-10-11 14:00:00,0.93108,0.92299,0.92875,0.92498,-1,1,2021-10-11
892,2021-10-12 06:00:00,0.93108,0.92299,0.92875,0.92566,-1,1,2021-10-12
893,2021-10-12 14:00:00,0.93129,0.92566,0.92875,0.92566,-1,-1,2021-10-12
894,2021-10-12 14:00:00,0.93129,0.92566,0.93129,0.92566,-1,-1,2021-10-12
895,2021-10-13 10:00:00,0.93129,0.92566,0.92985,0.92566,-1,-1,2021-10-13
896,2021-10-13 14:00:00,0.92985,0.92385,0.92985,0.92566,-2,-1,2021-10-13
897,2021-10-13 18:00:00,0.92985,0.9234,0.92985,0.92566,-2,-1,2021-10-13
898,2021-10-13 22:00:00,0.92985,0.92322,0.92985,0.92566,-2,-1,2021-10-13
899,2021-10-14 02:00:00,0.92985,0.92294,0.92985,0.92566,-2,-1,2021-10-14
900,2021-10-14 06:00:00,0.92985,0.91938,0.92985,0.92566,-2,-1,2021-10-14
901,2021-10-14 06:00:00,0.92985,0.91938,0.92985,0.91938,-2,-1,2021-10-14
902,2021-10-14 22:00:00,0.92985,0.91938,0.92455,0.91938,-2,-1,2021-10-14
903,2021-10-15 10:00:00,0.92985,0.91938,0.92636,0.91938,-2,-1,2021-10-15
904,2021-10-15 18:00:00,0.92985,0.91938,0.92636,0.92214,-2,-1,2021-10-15
905,2021-10-18 10:00:00,0.92985,0.91938,0.92729,0.92214,-2,-1,2021-10-18
906,2021-10-19 06:00:00,0.92729,0.91847,0.92729,0.92214,-1,-1,2021-10-19
907,2021-10-19 06:00:00,0.92729,0.91847,0.92729,0.91847,-1,-1,2021-10-19
908,2021-10-20 06:00:00,0.92729,0.91847,0.92521,0.91847,-1,-1,2021-10-20
909,2021-10-20 18:00:00,0.92521,0.91813,0.92521,0.91847,1,-1,2021-10-20
910,2021-10-20 18:00:00,0.92521,0.91813,0.92521,0.91813,1,-1,2021-10-20
911,2021-10-21 06:00:00,0.92521,0.91813,0.9206,0.91813,1,-1,2021-10-21
912,2021-10-21 10:00:00,0.9206,0.91699,0.9206,0.91813,-1,-1,2021-10-21
913,2021-10-21 10:00:00,0.9206,0.91699,0.9206,0.91699,-1,-1,2021-10-21
914,2021-10-22 06:00:00,0.9206,0.91648,0.9206,0.91699,-2,-1,2021-10-22
915,2021-10-22 10:00:00,0.9206,0.91524,0.9206,0.91699,-2,-1,2021-10-22
916,2021-10-22 14:00:00,0.9206,0.91507,0.9206,0.91699,-2,-1,2021-10-22
917,2021-10-22 18:00:00,0.9206,0.91497,0.9206,0.91699,-2,-1,2021-10-22
918,2021-10-22 18:00:00,0.9206,0.91497,0.9206,0.91497,-2,-1,2021-10-22
919,2021-10-25 02:00:00,0.9206,0.91496,0.9206,0.91497,1,1,2021-10-25
920,2021-10-25 02:00:00,0.9206,0.91496,0.9206,0.91496,1,1,2021-10-25
921,2021-10-25 10:00:00,0.9206,0.91496,0.92021,0.91496,1,1,2021-10-25
922,2021-10-25 22:00:00,0.92073,0.91496,0.92021,0.91496,2,1,2021-10-25
923,2021-10-26 02:00:00,0.92088,0.91496,0.92021,0.91496,2,1,2021-10-26
924,2021-10-26 06:00:00,0.92259,0.91496,0.92021,0.91496,2,-1,2021-10-26
925,2021-10-26 06:00:00,0.92259,0.91496,0.92259,0.91496,2,-1,2021-10-26
926,2021-10-26 10:00:00,0.92259,0.91496,0.92259,0.91865,2,-1,2021-10-26
927,2021-10-27 10:00:00,0.92259,0.91496,0.92034,0.91865,2,-1,2021-10-27
928,2021-10-28 10:00:00,0.91944,0.91461,0.92034,0.91865,-2,-1,2021-10-28
929,2021-10-28 10:00:00,0.91944,0.91461,0.91944,0.91865,-2,-1,2021-10-28
930,2021-10-28 14:00:00,0.91944,0.91157,0.91944,0.91865,-2,-1,2021-10-28
