timestamp,open,high,low,close,volume
1663567200000,1.13937,1.13944,1.13841,1.13862,892610.0006
1663568100000,1.1386,1.14042,1.1386,1.1399,1204569.9749
1663569000000,1.13989,1.14008,1.13914,1.1392,888029.9988
1663569900000,1.13923,1.1401,1.13908,1.13926,821980.0072
1663570800000,1.13931,1.13955,1.13826,1.13828,1322359.9968
1663571700000,1.13828,1.13894,1.13755,1.13803,1090729.9995
1663572600000,1.13805,1.13909,1.1378,1.13893,1277859.9968
1663573500000,1.13894,1.13916,1.13778,1.13788,1135480.0148
1663574400000,1.13788,1.13851,1.13719,1.13818,1316119.9989
1663575300000,1.1382,1.13912,1.13796,1.1389,1002029.9988
1663576200000,1.13894,1.13919,1.13851,1.13852,1383290.0162
1663577100000,1.13852,1.13853,1.13646,1.13654,1410560.0014
1663578000000,1.13655,1.13806,1.13647,1.13736,1205690.0101
1663578900000,1.13736,1.13738,1.13624,1.13666,1008779.9911
1663579800000,1.13666,1.13733,1.13635,1.13636,1086039.9971
1663580700000,1.13633,1.13646,1.13578,1.1358,715890.0013
1663581600000,1.1358,1.13647,1.1355,1.13579,1324560.0014
1663582500000,1.13579,1.1367,1.13549,1.13662,851929.9965
1663583400000,1.13665,1.13763,1.13664,1.13726,924660.0113
1663584300000,1.13724,1.13856,1.13724,1.13772,1154540.0085
1663585200000,1.13771,1.13877,1.13766,1.13865,1012989.994
1663586100000,1.13869,1.13907,1.13754,1.1377,1336189.9986
1663587000000,1.1377,1.13842,1.13763,1.13764,1370319.9806
1663587900000,1.13768,1.13833,1.13704,1.13715,1667380.0201
1663588800000,1.13716,1.13815,1.13705,1.13797,1745009.9945
1663589700000,1.13795,1.1384,1.13724,1.13743,1456450.0008
1663590600000,1.13743,1.13835,1.1372,1.13794,1246920.0058
1663591500000,1.13793,1.13812,1.13702,1.13711,1055179.9908
1663592400000,1.13713,1.13783,1.137,1.1374,1787400.0092
1663593300000,1.1374,1.13764,1.13624,1.13633,1288990.0055
1663594200000,1.13633,1.13835,1.13631,1.13824,1965020.0043
1663595100000,1.13826,1.13907,1.13812,1.13837,1688909.9884
1663596000000,1.13837,1.13866,1.1378,1.13813,1864369.9951
1663596900000,1.13814,1.13985,1.1378,1.13958,2159470.0165
1663597800000,1.13958,1.14095,1.13935,1.14086,2002720.0089
1663598700000,1.14087,1.14172,1.14009,1.14096,2456139.9918
1663599600000,1.14096,1.14205,1.14094,1.14163,1693179.9965
1663600500000,1.14162,1.14163,1.14038,1.1405,1240869.9837
1663601400000,1.14049,1.14051,1.14001,1.14016,919960.001
1663602300000,1.14015,1.14046,1.14006,1.14011,740200.0017
1663603200000,1.14012,1.14111,1.14011,1.14079,852079.9923
1663604100000,1.14081,1.1414,1.14071,1.14136,769079.9942
1663605000000,1.14132,1.14192,1.14119,1.14161,746219.9931
1663605900000,1.14161,1.14204,1.14147,1.1417,555779.9969
1663606800000,1.1417,1.14206,1.14159,1.14181,606940.0005
1663607700000,1.14177,1.14196,1.14151,1.14184,580470.006
1663608600000,1.14184,1.14193,1.14078,1.14131,806329.9971
1663609500000,1.14131,1.14159,1.14109,1.14118,310299.9959
1663610400000,1.14118,1.14151,1.14097,1.14101,732470.0012
1663611300000,1.14101,1.14145,1.14087,1.14095,1264070.015
1663612200000,1.14094,1.14131,1.14093,1.14118,849939.9929
1663613100000,1.14118,1.1419,1.14118,1.14183,528940.0043
1663614000000,1.14183,1.14342,1.14182,1.1434,451510.0002
1663614900000,1.14341,1.14379,1.14305,1.14328,488759.9945
1663615800000,1.14329,1.14379,1.14308,1.14357,846999.9933
1663616700000,1.14359,1.1438,1.14336,1.1436,342599.999
1663617600000,1.1436,1.14402,1.14331,1.14332,148050.0004
1663618500000,1.14331,1.14341,1.14318,1.14336,135999.9976
1663619400000,1.14336,1.14352,1.1431,1.1433,128209.9981
1663620300000,1.14329,1.14338,1.14294,1.14294,248669.9936
1663621200000,1.14292,1.14295,1.14263,1.14274,1146669.9975
1663622100000,1.14274,1.14326,1.14273,1.14315,338730.0003
1663623000000,1.14308,1.14343,1.14305,1.14327,2765389.9937
1663623900000,1.14327,1.14333,1.14299,1.14305,1444549.9783
1663624800000,1.14304,1.1442,1.14304,1.14358,929859.9873
1663625700000,1.14359,1.14408,1.14358,1.1437,3297219.9898
1663626600000,1.1437,1.14401,1.1437,1.14394,849899.9934
1663627500000,1.144,1.144,1.14361,1.14378,481210.0019
1663628400000,1.14379,1.14379,1.14328,1.14364,372009.9974
1663629300000,1.14365,1.14403,1.14364,1.14377,377640.0015
1663630200000,1.14375,1.14412,1.14351,1.14354,283059.9951
1663631100000,1.14355,1.14451,1.14341,1.14442,1057949.9931
1663632000000,1.14443,1.14605,1.14442,1.14521,988389.9822
1663632900000,1.14519,1.14532,1.1447,1.1447,361479.9995
1663633800000,1.1447,1.14503,1.14329,1.14329,822960.0019
1663634700000,1.1433,1.14344,1.14239,1.14304,850410.0018
1663635600000,1.14304,1.14361,1.14257,1.14343,910849.9908
1663636500000,1.14344,1.14345,1.14273,1.14308,1428590.004
1663637400000,1.14311,1.14315,1.14238,1.14241,786909.9998
1663638300000,1.14243,1.14262,1.14163,1.14189,1042540.0105
1663639200000,1.14188,1.14194,1.14088,1.14134,870439.9948
1663640100000,1.14129,1.14234,1.14121,1.14229,751030.0026
1663641000000,1.14229,1.14281,1.14175,1.1422,903189.9948
1663641900000,1.14219,1.14336,1.14211,1.14315,504149.9996
1663642800000,1.14314,1.14314,1.14263,1.14272,525379.9992
1663643700000,1.14272,1.14323,1.14252,1.14323,249309.9947
1663644600000,1.14319,1.14345,1.14289,1.14306,1339380.0001
1663645500000,1.14307,1.14362,1.14301,1.14331,814869.9989
1663646400000,1.14332,1.14337,1.1431,1.14328,675860.0006
1663647300000,1.14326,1.14343,1.14264,1.143,876230.0076
1663648200000,1.14298,1.14298,1.14225,1.14231,388120.0008
1663649100000,1.14235,1.14274,1.14208,1.14272,234550.0026
1663650000000,1.14271,1.14312,1.14266,1.14275,420389.9975
1663650900000,1.14277,1.1429,1.14222,1.14279,698969.9993
1663651800000,1.14283,1.14359,1.14281,1.1435,578169.9991
1663652700000,1.14349,1.14352,1.1424,1.14245,980459.9895
1663653600000,1.14247,1.14269,1.14122,1.14244,2082840.004
1663654500000,1.14241,1.14398,1.14239,1.14398,1461400.0092
1663655400000,1.14398,1.14491,1.14356,1.14465,1484260.0021
1663656300000,1.14463,1.14487,1.14347,1.14364,1485659.9998
1663657200000,1.14362,1.14548,1.14328,1.145,2243929.9927
1663658100000,1.14499,1.14599,1.14487,1.14537,1635759.9945
1663659000000,1.14538,1.14601,1.14398,1.14441,2467579.9789
1663659900000,1.14441,1.1459,1.14392,1.14582,1646950.0046
1663660800000,1.14582,1.14594,1.14377,1.14387,1948839.9963
1663661700000,1.14386,1.144,1.14271,1.14348,1537640.007
1663662600000,1.14349,1.14392,1.1429,1.14345,1227709.9953
1663663500000,1.14344,1.14367,1.14309,1.14318,1197520.0005
1663664400000,1.14318,1.14403,1.14273,1.14288,1673470.0089
1663665300000,1.14293,1.14343,1.14224,1.14334,1250510.0136
1663666200000,1.14333,1.14399,1.14156,1.14156,1702960.0067
1663667100000,1.14158,1.14195,1.1409,1.14187,1783969.986
1663668000000,1.14187,1.14196,1.14132,1.14183,1330710.0029
1663668900000,1.14182,1.1434,1.14166,1.14318,1080840.0002
1663669800000,1.14318,1.14352,1.143,1.14334,1277269.989
1663670700000,1.1433,1.14416,1.1433,1.1437,1864680.0232
1663671600000,1.14369,1.14467,1.14325,1.14369,1932400.013
1663672500000,1.14369,1.14492,1.14356,1.14474,1600049.984
1663673400000,1.14474,1.1455,1.14306,1.14315,1747279.9911
1663674300000,1.14314,1.14359,1.14285,1.14285,1752799.9954
1663675200000,1.14284,1.14335,1.14215,1.14255,2068380.0125
1663676100000,1.14254,1.14308,1.14055,1.14084,2820829.9942
1663677000000,1.14085,1.14221,1.14075,1.14099,2971500.0153
1663677900000,1.14103,1.14228,1.14091,1.14175,2389750.0076
1663678800000,1.14175,1.14255,1.14022,1.14115,2313230.011
1663679700000,1.14114,1.14131,1.13856,1.13857,2815650.0015
1663680600000,1.13856,1.13926,1.13812,1.13926,3311079.9713
1663681500000,1.13925,1.14008,1.13913,1.13967,2563359.9777
1663682400000,1.13967,1.14081,1.13915,1.14015,3030440.033
1663683300000,1.14016,1.14085,1.13997,1.14034,2618820.0073
1663684200000,1.14035,1.14046,1.13921,1.14014,2400880.0201
1663685100000,1.14014,1.14204,1.13977,1.14139,3326760.0021
1663686000000,1.14138,1.14182,1.14077,1.14121,2229009.9945
1663686900000,1.14122,1.14131,1.14003,1.14034,2099730.0034
1663687800000,1.14033,1.14053,1.13969,1.14032,1428939.9986
1663688700000,1.14032,1.14091,1.14,1.14025,1792690.0024
1663689600000,1.14023,1.14072,1.13863,1.13873,1385020.0043
1663690500000,1.13875,1.13923,1.13857,1.13888,1306899.9844
1663691400000,1.13889,1.13904,1.13715,1.13771,1317610.0044
1663692300000,1.1377,1.1383,1.13754,1.13829,1300970.0155
1663693200000,1.13827,1.13832,1.13708,1.13719,3063680.0308
1663694100000,1.13717,1.13717,1.13591,1.13627,2832150.0168
1663695000000,1.13627,1.13643,1.1357,1.1362,1601309.9861
1663695900000,1.1362,1.13687,1.13595,1.13659,1654100.0023
1663696800000,1.13658,1.13697,1.13592,1.13673,1299430.0041
1663697700000,1.13672,1.13721,1.13617,1.13672,2227790.0085
1663698600000,1.13671,1.13674,1.13585,1.13632,922229.9957
1663699500000,1.1363,1.13715,1.1363,1.13691,2151600.0175
1663700400000,1.13691,1.13753,1.13671,1.13699,1034989.9998
1663701300000,1.13699,1.13818,1.13668,1.13738,655699.9941
1663702200000,1.13738,1.13862,1.13725,1.13843,838960.0029
1663703100000,1.13842,1.13872,1.138,1.1385,809160.0075
1663704000000,1.1385,1.1387,1.13837,1.1385,296190.0011
1663704900000,1.1385,1.13851,1.13818,1.13829,384489.9988
1663705800000,1.13827,1.13846,1.13807,1.13808,308910.0015
1663706700000,1.13809,1.13822,1.13799,1.13799,277599.9994
1663707600000,1.13789,1.13789,1.13706,1.1375,299040.0027
1663708500000,1.13748,1.13796,1.13716,1.13745,1253959.9882
1663709400000,1.13746,1.1379,1.13745,1.13773,6183149.9743
1663710300000,1.13784,1.138,1.13754,1.13771,12267800.0488
1663711200000,1.13771,1.138,1.13689,1.13697,2149920.0258
1663712100000,1.13695,1.13747,1.13641,1.13735,842289.9923
1663713000000,1.13734,1.13751,1.13714,1.13747,594670.0013
1663713900000,1.13746,1.13752,1.13731,1.13742,1615390.0175
1663714800000,1.13741,1.1379,1.13736,1.13777,1733999.9876
1663715700000,1.13777,1.13789,1.13751,1.13772,893310.0128
1663716600000,1.13773,1.13809,1.1377,1.138,83469.9992
1663717500000,1.13801,1.1382,1.13768,1.13801,235260.0012
1663718400000,1.13802,1.13839,1.1377,1.13795,1746829.9923
1663719300000,1.13794,1.13808,1.13754,1.13762,844009.9936
1663720200000,1.13759,1.13842,1.13724,1.13741,661069.9944
1663721100000,1.13739,1.13781,1.13692,1.13716,898469.9993
1663722000000,1.13717,1.13731,1.13675,1.13728,1436870.0037
1663722900000,1.13729,1.13757,1.13656,1.13674,702589.9925
1663723800000,1.1368,1.13749,1.13651,1.13741,1005229.9957
1663724700000,1.13741,1.13758,1.13707,1.13719,594599.9947
1663725600000,1.13719,1.13823,1.1369,1.13805,1474040.0124
1663726500000,1.13804,1.13824,1.13784,1.13797,386970.0038
1663727400000,1.13797,1.13801,1.13731,1.13782,676039.9985
1663728300000,1.13784,1.13806,1.13752,1.13765,454560.0009
1663729200000,1.13766,1.13795,1.13728,1.13729,336410.0018
1663730100000,1.13728,1.13743,1.1368,1.13699,816250.0057
1663731000000,1.13698,1.13731,1.13683,1.13731,1519260.0021
1663731900000,1.13733,1.1378,1.13733,1.13769,526819.9978
1663732800000,1.13771,1.13778,1.1372,1.13731,528220.0022
1663733700000,1.13731,1.13734,1.13698,1.13728,2464590.0345
1663734600000,1.13729,1.13748,1.13674,1.1374,2094700.0122
1663735500000,1.13741,1.13749,1.13648,1.13677,507980.0014
1663736400000,1.13678,1.13714,1.13672,1.1371,406769.9995
1663737300000,1.13708,1.13776,1.13708,1.13742,566590.0021
1663738200000,1.1374,1.1379,1.13728,1.13731,401430.0003
1663739100000,1.13732,1.13821,1.13667,1.13674,499840.0021
1663740000000,1.13681,1.13737,1.13492,1.13561,3534730.011
1663740900000,1.13561,1.13768,1.13553,1.13684,1904290.0085
1663741800000,1.13682,1.13687,1.1304,1.13342,3372599.9985
1663742700000,1.13342,1.13422,1.13279,1.1338,3196889.9918
1663743600000,1.13381,1.13501,1.13293,1.13461,4412230.011
1663744500000,1.13461,1.13603,1.13452,1.13507,2872099.9908
1663745400000,1.13511,1.13533,1.13356,1.13383,2290900.0015
1663746300000,1.13385,1.13466,1.13348,1.13353,2451190.0177
1663747200000,1.13355,1.13388,1.13256,1.13307,2078780.0064
1663748100000,1.13307,1.13405,1.13306,1.13347,1965920.0058
1663749000000,1.1335,1.13466,1.133,1.13452,2167579.9866
1663749900000,1.13453,1.13457,1.1326,1.13292,1967290.0085
1663750800000,1.13292,1.13436,1.13274,1.13429,2066940.0024
1663751700000,1.13432,1.13479,1.13338,1.13417,1855059.9899
1663752600000,1.13416,1.13464,1.13373,1.13454,1334469.9936
1663753500000,1.13454,1.13492,1.13398,1.13435,1305180.0041
1663754400000,1.13436,1.13489,1.13383,1.13426,1197169.9905
1663755300000,1.13424,1.13459,1.13395,1.13437,1282289.9971
1663756200000,1.13435,1.13477,1.13336,1.13468,2217760.006
1663757100000,1.13466,1.13473,1.13395,1.13412,1031070.0035
1663758000000,1.13412,1.1344,1.13327,1.13331,1610560.0052
1663758900000,1.13333,1.13429,1.13287,1.13411,1824439.9872
1663759800000,1.13408,1.13425,1.13385,1.13396,1978179.9889
1663760700000,1.13395,1.13431,1.13357,1.13357,1845509.9907
1663761600000,1.13358,1.13473,1.13358,1.13412,2027609.9854
1663762500000,1.13414,1.1342,1.13309,1.13349,1984830.0018
1663763400000,1.1335,1.13451,1.1335,1.13418,1873900.0092
1663764300000,1.13419,1.13462,1.13381,1.13423,2407019.989
1663765200000,1.13423,1.13492,1.13357,1.13463,2274319.9921
1663766100000,1.13463,1.135,1.13377,1.13467,1720109.993
1663767000000,1.13465,1.13472,1.13341,1.13347,2479940.0101
1663767900000,1.13348,1.13483,1.13311,1.13324,2894910.0189
1663768800000,1.13324,1.13451,1.13305,1.13385,3013600.0214
1663769700000,1.13384,1.13413,1.1334,1.13365,2485790.0085
1663770600000,1.13365,1.13372,1.13226,1.13236,2770199.9893
1663771500000,1.13236,1.13368,1.13222,1.13323,3138549.9878
1663772400000,1.13323,1.13325,1.1322,1.13292,2694890.007
1663773300000,1.13292,1.13302,1.13231,1.13262,3015839.9887
1663774200000,1.13264,1.13369,1.13262,1.13346,2049070.015
1663775100000,1.13347,1.13351,1.13275,1.13294,1691819.9997
1663776000000,1.13291,1.13322,1.13208,1.13291,1353739.9902
1663776900000,1.13292,1.13325,1.13229,1.13231,1368259.9907
1663777800000,1.13232,1.13232,1.13144,1.1318,1218360.0044
1663778700000,1.13181,1.13253,1.13119,1.13137,2143360.0025
1663779600000,1.13136,1.13177,1.13094,1.13098,1302880.0087
1663780500000,1.13095,1.13114,1.13062,1.13092,1067940.0043
1663781400000,1.13091,1.13224,1.13081,1.13222,399019.9986
1663782300000,1.13224,1.13359,1.13214,1.13214,1153940.0139
1663783200000,1.13216,1.13216,1.1235,1.12574,8604330.0476
1663784100000,1.12565,1.12926,1.12557,1.12814,9160300.0183
1663785000000,1.12816,1.13397,1.12717,1.13359,10358789.978
1663785900000,1.13359,1.13572,1.13045,1.13437,8177460.1135
1663786800000,1.13436,1.13518,1.12973,1.13316,7440259.9182
1663787700000,1.13321,1.13405,1.12896,1.12932,5839230.011
1663788600000,1.12931,1.13012,1.12822,1.12822,3647589.9658
1663789500000,1.12823,1.12853,1.12696,1.12827,1984599.9908
1663790400000,1.12826,1.12826,1.1271,1.12741,1239390.0051
1663791300000,1.12743,1.12921,1.12731,1.12795,1355799.9802
1663792200000,1.12796,1.1281,1.12734,1.12742,783770.0014
1663793100000,1.1274,1.1276,1.12668,1.1267,952239.996
1663794000000,1.12652,1.12686,1.1264,1.12664,71400.0008
1663794900000,1.12705,1.12803,1.12651,1.12693,582880.0011
1663795800000,1.12693,1.12747,1.12685,1.12706,2521009.9891
1663796700000,1.12703,1.12746,1.12703,1.12721,2812980.01
1663797600000,1.12724,1.12773,1.12712,1.12743,1141029.9797
1663798500000,1.12743,1.12798,1.12713,1.12788,676739.9969
1663799400000,1.12787,1.12787,1.12641,1.12644,767390.0008
1663800300000,1.12643,1.12668,1.12637,1.1265,828090.0068
1663801200000,1.1265,1.12682,1.12561,1.12565,1813700.0237
1663802100000,1.12574,1.12582,1.12483,1.12487,929800.0128
1663803000000,1.12486,1.12569,1.12455,1.12535,180130.0006
1663803900000,1.12532,1.12588,1.12503,1.12565,350499.999
1663804800000,1.12566,1.1258,1.12396,1.12397,1630630.0068
1663805700000,1.124,1.12423,1.12314,1.12374,1737300.0069
1663806600000,1.12376,1.12411,1.12243,1.12325,1368979.9881
1663807500000,1.12325,1.12357,1.12253,1.12269,1563739.9998
1663808400000,1.12271,1.12339,1.12225,1.12257,1424009.9697
1663809300000,1.12258,1.123,1.12196,1.12299,652859.9987
1663810200000,1.12298,1.12345,1.12245,1.12319,2446269.9966
1663811100000,1.1232,1.12353,1.12259,1.12353,1144199.9969
1663812000000,1.12353,1.12382,1.12226,1.12261,775879.9896
1663812900000,1.1226,1.12334,1.12244,1.12273,497199.995
1663813800000,1.12274,1.1233,1.12258,1.12321,1249769.9938
1663814700000,1.12324,1.12536,1.12254,1.1241,3008489.9845
1663815600000,1.12408,1.1245,1.12287,1.12294,1913620.0027
1663816500000,1.12297,1.12342,1.12267,1.12317,1009530.0007
1663817400000,1.12318,1.12399,1.12307,1.12381,568360.0006
1663818300000,1.1238,1.1238,1.12308,1.12312,501299.9983
1663819200000,1.12313,1.12382,1.12301,1.12354,634169.9905
1663820100000,1.12354,1.12431,1.12327,1.12411,1327139.987
1663821000000,1.12411,1.12441,1.12389,1.12395,528600.0047
1663821900000,1.12395,1.12428,1.12356,1.12423,577770.0024
1663822800000,1.12421,1.12507,1.1237,1.1237,1953600.0175
1663823700000,1.12372,1.1248,1.12367,1.12451,1444979.9957
1663824600000,1.12451,1.12551,1.12445,1.1249,587879.9963
1663825500000,1.1249,1.12504,1.12373,1.12373,697959.9972
1663826400000,1.12374,1.12446,1.12318,1.12328,2635790.0085
1663827300000,1.12329,1.12342,1.12238,1.12278,2174479.9805
1663828200000,1.1228,1.12323,1.12218,1.12289,2276899.9863
1663829100000,1.12289,1.12354,1.12187,1.1219,2261480.0034
1663830000000,1.12191,1.12321,1.12113,1.12306,4262879.9896
1663830900000,1.12307,1.12451,1.12274,1.124,2459430.0308
1663831800000,1.12399,1.12644,1.12354,1.12623,3415240.0055
1663832700000,1.12624,1.12806,1.12603,1.12723,2137359.9815
1663833600000,1.12723,1.13016,1.12678,1.12952,5713139.9384
1663834500000,1.12954,1.13324,1.12954,1.13306,5039059.9823
1663835400000,1.13311,1.13544,1.13257,1.13455,4534140.0299
1663836300000,1.13456,1.13467,1.13125,1.13258,3576209.9915
1663837200000,1.13254,1.13301,1.13108,1.13186,3056520.0119
1663838100000,1.13188,1.13252,1.13007,1.13102,2582099.968
1663839000000,1.131,1.13132,1.13013,1.13068,2913300.0259
1663839900000,1.1307,1.13096,1.12905,1.12912,2389920.0134
1663840800000,1.12912,1.13075,1.1291,1.13037,2016640.007
1663841700000,1.13036,1.13127,1.13001,1.1302,2337910.0113
1663842600000,1.1302,1.13401,1.12983,1.13347,2291550.0031
1663843500000,1.13347,1.13638,1.13342,1.13511,4279819.9615
1663844400000,1.13508,1.13533,1.12712,1.12865,9915769.8975
1663845300000,1.12869,1.13105,1.12856,1.12864,4541429.9622
