"2020.01.06","07:00","EUR","L","German Retail Sales m/m","2.1%","1.1%","-1.3%","-1.9%","106497"
"2020.01.06","07:03","EUR","N","Italian Bank Holiday","","","","","115520"
"2020.01.06","08:15","EUR","L","Spanish Services PMI","54.9","53.9","53.2","","111489"
"2020.01.06","08:45","EUR","L","Italian Services PMI","51.1","50.9","50.4","","111488"
"2020.01.06","08:50","EUR","L","French Final Services PMI","52.4","52.4","52.4","","111486"
"2020.01.06","08:55","EUR","L","German Final Services PMI","52.9","52.0","52.0","","111487"
"2020.01.06","09:00","EUR","L","Final Services PMI","52.8","52.4","52.4","","111485"
"2020.01.06","09:30","EUR","L","Sentix Investor Confidence","7.6","3.0","0.7","","112862"
"2020.01.06","09:30","GBP","L","Final Services PMI","50.0","49.1","49.0","","111490"
"2020.01.06","10:00","EUR","L","PPI m/m","0.2%","0.1%","0.0%","0.1%","112678"
"2020.01.06","13:30","CAD","M","RMPI m/m","1.5%","1.5%","-1.9%","","114460"
"2020.01.06","13:30","CAD","L","IPPI m/m","0.1%","0.4%","0.0%","0.1%","114461"
"2020.01.06","14:45","USD","L","Final Services PMI","52.8","52.2","52.2","","111491"
"2020.01.06","23:50","JPY","L","Monetary Base y/y","3.2%","3.6%","3.3%","","114878"
"2020.01.07","00:30","AUD","L","ANZ Job Advertisements m/m","-6.7%","","-1.8%","-1.7%","114572"
"2020.01.07","03:35","JPY","L","10-y Bond Auction","-0.01|3.7","","-0.04|3.3","","114764"
"2020.01.07","07:30","CHF","M","CPI m/m","0.0%","-0.1%","-0.1%","","112046"
"2020.01.07","09:55","GBP","L","Housing Equity Withdrawal q/q","-6.3B","-7.2B","-7.6B","-6.9B","105570"
"2020.01.07","10:00","EUR","M","CPI Flash Estimate y/y","1.3%","1.3%","1.0%","","112654"
"2020.01.07","10:00","EUR","L","Core CPI Flash Estimate y/y","1.3%","1.3%","1.3%","","112655"
"2020.01.07","10:00","EUR","L","Italian Prelim CPI m/m","0.2%","0.2%","-0.2%","0.0%","111800"
"2020.01.07","10:00","EUR","L","Retail Sales m/m","1.0%","0.6%","-0.3%","-0.6%","112630"
"2020.01.07","10:34","GBP","L","10-y Bond Auction","0.79|2.5","","0.74|2.2","","112198"
"2020.01.07","13:30","CAD","M","Trade Balance","-1.1B","-0.8B","-1.6B","-1.1B","113782"
"2020.01.07","13:30","USD","L","Trade Balance","-43.1B","-44.5B","-46.9B","-47.2B","111235"
"2020.01.07","14:37","NZD","L","GDT Price Index","2.8%","","-5.1%","","113566"
"2020.01.07","15:00","CAD","L","Ivey PMI","51.9","60.2","60.0","","113620"
"2020.01.07","15:00","USD","H","ISM Services PMI","55.0","54.5","53.9","","111492"
"2020.01.07","15:00","USD","L","Factory Orders m/m","-0.7%","-0.6%","0.2%","0.3%","114168"
"2020.01.07","21:30","AUD","L","AIG Construction Index","38.9","","40.0","","112763"
"2020.01.07","23:30","JPY","L","Average Cash Earnings y/y","-0.2%","-0.2%","0.0%","0.5%","115106"
"2020.01.08","00:30","AUD","H","Building Approvals m/m","11.8%","2.1%","-7.9%","-8.1%","114686"
"2020.01.08","05:02","JPY","L","Consumer Confidence","39.1","39.6","38.7","","114890"
"2020.01.08","07:00","EUR","L","German Factory Orders m/m","-1.3%","0.2%","0.2%","-0.4%","112963"
"2020.01.08","07:45","EUR","L","French Trade Balance","-5.6B","-5.0B","-4.9B","-4.7B","111830"
"2020.01.08","08:30","GBP","L","Halifax HPI m/m","1.7%","0.6%","1.2%","1.0%","112494"
"2020.01.08","10:36","EUR","L","German 10-y Bond Auction","-0.25|1.2","","-0.33|1.9","","115827"
"2020.01.08","13:15","USD","H","ADP Non-Farm Employment Change","202K","160K","124K","67K","111101"
"2020.01.08","15:00","USD","L","FOMC Member Brainard Speaks","","","","","115859"
"2020.01.08","15:30","USD","M","Crude Oil Inventories","1.2M","-3.4M","-11.5M","","110831"
"2020.01.08","16:26","USD","H","President Trump Speaks","","","","","115865"
"2020.01.08","18:01","USD","L","10-y Bond Auction","1.87|2.4","","1.84|2.4","","111125"
"2020.01.08","20:00","USD","L","Consumer Credit m/m","12.5B","15.5B","19.0B","18.9B","115791"
"2020.01.09","00:00","NZD","L","ANZ Commodity Prices m/m","-2.8%","","4.3%","","113538"
"2020.01.09","00:01","GBP","L","BRC Retail Sales Monitor y/y","1.7%","-0.5%","-4.9%","","112374"
"2020.01.09","00:30","AUD","H","Trade Balance","5.80B","4.10B","4.08B","4.50B","114672"
"2020.01.09","01:30","CNY","M","CPI y/y","4.5%","4.7%","4.5%","","115767"
"2020.01.09","01:30","CNY","L","PPI y/y","-0.5%","-0.4%","-1.4%","","115768"
"2020.01.09","03:35","JPY","L","30-y Bond Auction","0.43|3.7","","0.43|3.7","","114765"
"2020.01.09","07:00","EUR","L","German Industrial Production m/m","1.1%","0.9%","-1.0%","-1.7%","112962"
"2020.01.09","07:00","EUR","L","German Trade Balance","18.3B","20.9B","20.4B","20.6B","112964"
"2020.01.09","07:30","CHF","L","Retail Sales y/y","0.0%","0.5%","0.4%","0.7%","111985"
"2020.01.09","08:00","CHF","L","Foreign Currency Reserves","771B","","783B","","111961"
"2020.01.09","09:00","EUR","L","Italian Monthly Unemployment Rate","9.7%","9.8%","9.7%","","100861"
"2020.01.09","09:30","GBP","H","BOE Gov Carney Speaks","","","","","115862"
"2020.01.09","10:00","EUR","L","Unemployment Rate","7.5%","7.5%","7.5%","","112596"
"2020.01.09","10:04","EUR","L","French 10-y Bond Auction","0.04|1.7","","-0.08|2.0","","111817"
"2020.01.09","13:00","USD","M","FOMC Member Clarida Speaks","","","","","115860"
"2020.01.09","13:13","CAD","L","Housing Starts","197K","212K","204K","201K","114372"
"2020.01.09","13:30","CAD","L","Building Permits m/m","-2.4%","1.0%","-1.5%","","114360"
"2020.01.09","13:30","USD","L","Unemployment Claims","214K","221K","223K","222K","110767"
"2020.01.09","14:30","USD","M","FOMC Member Kashkari Speaks","","","","","115864"
"2020.01.09","15:30","USD","L","Natural Gas Storage","-44B","-51B","-58B","","111013"
"2020.01.09","16:30","USD","L","FOMC Member Williams Speaks","","","","","115861"
"2020.01.09","18:01","USD","M","30-y Bond Auction","2.34|2.5","","2.31|2.5","","111127"
"2020.01.09","18:45","CAD","H","BOC Gov Poloz Speaks","","","","","115857"
"2020.01.09","19:10","EUR","L","German Buba President Weidmann Speaks","","","","","115858"
"2020.01.09","21:30","AUD","L","AIG Services Index","48.7","","53.7","","112751"
"2020.01.09","23:30","JPY","L","Household Spending y/y","-2.0%","-2.0%","-5.1%","","114990"
"2020.01.10","00:30","AUD","H","Retail Sales m/m","0.9%","0.4%","0.1%","0.0%","114660"
"2020.01.10","05:00","JPY","L","Leading Indicators","90.9%","90.9%","91.6%","91.8%","115002"
"2020.01.10","06:45","CHF","L","Unemployment Rate","2.3%","2.3%","2.3%","","112021"
"2020.01.10","07:45","EUR","L","French Industrial Production m/m","0.3%","0.1%","0.5%","0.4%","111743"
"2020.01.10","09:00","EUR","L","Italian Industrial Production m/m","0.1%","0.0%","-0.3%","","111742"
"2020.01.10","09:30","GBP","L","MPC Member Tenreyro Speaks","","","","","115863"
"2020.01.10","13:30","CAD","H","Employment Change","35.2K","24.9K","-71.2K","","111276"
"2020.01.10","13:30","CAD","H","Unemployment Rate","5.6%","5.8%","5.9%","","111275"
"2020.01.10","13:30","USD","H","Average Hourly Earnings m/m","0.1%","0.3%","0.3%","0.2%","111066"
"2020.01.10","13:30","USD","H","Non-Farm Employment Change","145K","162K","256K","266K","111067"
"2020.01.10","13:30","USD","H","Unemployment Rate","3.5%","3.5%","3.5%","","111065"
"2020.01.10","15:00","USD","L","Final Wholesale Inventories m/m","-0.1%","0.0%","0.0%","","114266"
"2020.01.13","00:00","AUD","L","MI Inflation Gauge m/m","0.3%","","0.0%","","114742"
"2020.01.13","00:00","JPY","N","Bank Holiday","","","","","113818"
"2020.01.13","07:00","EUR","L","German WPI m/m","0.0%","0.2%","-0.1%","","112966"
"2020.01.13","09:00","EUR","L","Italian Retail Sales m/m","-0.2%","0.1%","-0.3%","-0.2%","111766"
"2020.01.13","09:30","GBP","M","GDP m/m","-0.3%","0.0%","0.1%","0.0%","112386"
"2020.01.13","09:30","GBP","M","Manufacturing Production m/m","-1.7%","-0.3%","0.5%","0.2%","112390"
"2020.01.13","09:30","GBP","L","Construction Output m/m","1.9%","0.6%","-2.2%","-2.3%","112391"
"2020.01.13","09:30","GBP","L","Goods Trade Balance","-5.3B","-11.8B","-10.9B","-14.5B","112387"
"2020.01.13","09:30","GBP","L","Index of Services 3m/3m","0.1%","0.2%","0.3%","0.2%","112388"
"2020.01.13","09:30","GBP","L","Industrial Production m/m","-1.2%","-0.1%","0.4%","0.1%","112389"
"2020.01.13","14:49","GBP","L","NIESR GDP Estimate","0.0%","","0.1%","0.0%","112563"
"2020.01.13","15:30","CAD","H","BOC Business Outlook Survey","","","","","113655"
"2020.01.13","19:00","USD","L","Federal Budget Balance","-13.3B","5.0B","-208.8B","","111319"
"2020.01.13","21:00","NZD","H","NZIER Business Confidence","-21","","-40","","113373"
"2020.01.13","21:45","NZD","L","Building Consents m/m","-8.5%","","-1.3%","-1.1%","113527"
"2020.01.13","22:00","USD","M","Treasury Currency Report","","","","","101762"
"2020.01.13","23:50","JPY","L","Bank Lending y/y","1.8%","2.1%","2.1%","","114942"
"2020.01.13","23:50","JPY","L","Current Account","1.79T","1.78T","1.73T","","114970"
"2020.01.14","03:24","CNY","M","USD-Denominated Trade Balance","46.8B","45.8B","38.7B","","115744"
"2020.01.14","03:25","CNY","M","Trade Balance","329B","315B","274B","","115743"
"2020.01.14","05:00","JPY","L","Economy Watchers Sentiment","39.8","40.9","39.4","","114902"
"2020.01.14","10:50","USD","L","NFIB Small Business Index","102.7","104.9","104.7","","113895"
"2020.01.14","13:30","USD","H","Core CPI m/m","0.1%","0.2%","0.2%","","114133"
"2020.01.14","13:30","USD","H","CPI m/m","0.2%","0.2%","0.3%","","114132"
"2020.01.14","13:30","USD","H","CPI y/y","2.3%","2.3%","2.1%","","128626"
"2020.01.14","14:00","USD","L","FOMC Member Williams Speaks","","","","","115869"
"2020.01.14","15:00","USD","L","IBD/TIPP Economic Optimism","57.4","57.3","57.0","","113919"
"2020.01.14","21:45","NZD","L","FPI m/m","-0.2%","","-0.7%","","113554"
"2020.01.14","23:50","JPY","L","M2 Money Stock y/y","2.7%","2.7%","2.7%","2.8%","114866"
"2020.01.15","00:30","JPY","M","BOJ Gov Kuroda Speaks","","","","","115867"
"2020.01.15","05:58","JPY","L","Prelim Machine Tool Orders y/y","-33.6%","","-37.9%","","115046"
"2020.01.15","07:45","EUR","L","French Final CPI m/m","0.4%","0.4%","0.4%","","111867"
"2020.01.15","08:40","GBP","H","MPC Member Saunders Speaks","","","","","115868"
"2020.01.15","09:30","GBP","H","CPI y/y","1.3%","1.5%","1.5%","","112287"
"2020.01.15","09:30","GBP","M","PPI Input m/m","0.1%","0.2%","0.5%","-0.3%","112288"
"2020.01.15","09:30","GBP","L","Core CPI y/y","1.4%","1.7%","1.7%","","112286"
"2020.01.15","09:30","GBP","L","HPI y/y","2.2%","1.1%","1.3%","0.7%","112291"
"2020.01.15","09:30","GBP","L","PPI Output m/m","0.0%","0.0%","-0.2%","","112289"
"2020.01.15","09:30","GBP","L","RPI y/y","2.2%","2.3%","2.2%","","112290"
"2020.01.15","10:00","EUR","L","Industrial Production m/m","0.2%","0.3%","-0.9%","-0.5%","103360"
"2020.01.15","10:00","EUR","L","Trade Balance","19.2B","22.3B","24.0B","24.5B","112642"
"2020.01.15","10:34","EUR","L","German 30-y Bond Auction","0.31|1.1","","0.14|1.2","","112933"
"2020.01.15","13:30","USD","M","Core PPI m/m","0.1%","0.2%","-0.2%","","114109"
"2020.01.15","13:30","USD","M","PPI m/m","0.1%","0.2%","0.0%","","114108"
"2020.01.15","13:30","USD","L","Empire State Manufacturing Index","4.8","3.7","3.5","","113847"
"2020.01.15","14:30","GBP","L","CB Leading Index m/m","-0.2%","","-0.4%","","115577"
"2020.01.15","15:30","USD","M","Crude Oil Inventories","-2.5M","0.4M","1.2M","","110832"
"2020.01.15","16:00","USD","M","FOMC Member Harker Speaks","","","","","115870"
"2020.01.15","17:00","USD","M","FOMC Member Kaplan Speaks","","","","","115871"
"2020.01.15","18:00","EUR","L","German Buba President Weidmann Speaks","","","","","115866"
"2020.01.15","19:00","USD","L","Beige Book","","","","","111309"
"2020.01.15","23:50","JPY","L","Core Machinery Orders m/m","18.0%","3.1%","-6.0%","","114958"
"2020.01.15","23:50","JPY","L","PPI y/y","0.9%","0.9%","0.1%","","115142"
"2020.01.16","00:01","GBP","L","RICS House Price Balance","-2%","-9%","-11%","-12%","112516"
"2020.01.16","06:59","CNY","M","New Loans","1140B","1250B","1390B","","115655"
"2020.01.16","07:00","EUR","L","German Final CPI m/m","0.5%","0.5%","0.5%","","112965"
"2020.01.16","07:02","CNY","L","M2 Money Supply y/y","8.7%","8.4%","8.2%","","115643"
"2020.01.16","09:30","GBP","M","BOE Credit Conditions Survey","","","","","112124"
"2020.01.16","12:30","EUR","H","ECB Monetary Policy Meeting Accounts","","","","","112837"
"2020.01.16","13:30","CAD","L","ADP Non-Farm Employment Change","46.2K","","27.6K","30.9K","113684"
"2020.01.16","13:30","USD","H","Core Retail Sales m/m","0.7%","0.5%","0.0%","0.1%","114243"
"2020.01.16","13:30","USD","H","Retail Sales m/m","0.3%","0.3%","0.3%","0.2%","114242"
"2020.01.16","13:30","USD","M","Philly Fed Manufacturing Index","17.0","3.7","0.3","","113883"
"2020.01.16","13:30","USD","L","Import Prices m/m","0.3%","0.3%","0.1%","0.2%","114096"
"2020.01.16","13:30","USD","L","Unemployment Claims","204K","217K","214K","","110768"
"2020.01.16","15:00","USD","M","FOMC Member Bowman Speaks","","","","","115874"
"2020.01.16","15:00","USD","L","Business Inventories m/m","-0.2%","-0.1%","0.1%","0.2%","114205"
"2020.01.16","15:00","USD","L","NAHB Housing Market Index","75","74","76","","113902"
"2020.01.16","15:30","USD","L","Natural Gas Storage","-109B","-91B","-44B","","111014"
"2020.01.16","18:00","EUR","H","ECB President Lagarde Speaks","","","","","115876"
"2020.01.16","21:00","USD","L","TIC Long-Term Purchases","22.9B","34.5B","31.5B","32.5B","114156"
"2020.01.16","21:30","NZD","L","BusinessNZ Manufacturing Index","49.3","","51.2","51.4","113381"
"2020.01.17","02:00","CNY","H","GDP q/y","6.0%","6.0%","6.0%","","115739"
"2020.01.17","02:00","CNY","M","Fixed Asset Investment ytd/y","5.4%","5.2%","5.2%","","115678"
"2020.01.17","02:00","CNY","M","Industrial Production y/y","6.9%","5.9%","6.2%","","115680"
"2020.01.17","02:00","CNY","L","NBS Press Conference","","","","","115711"
"2020.01.17","02:00","CNY","L","Retail Sales y/y","8.0%","7.9%","8.0%","","115679"
"2020.01.17","02:00","CNY","L","Unemployment Rate","5.2%","","5.1%","","115667"
"2020.01.17","04:30","JPY","L","Tertiary Industry Activity m/m","1.3%","1.0%","-5.2%","-4.6%","115070"
"2020.01.17","07:30","CHF","L","PPI m/m","0.1%","0.2%","-0.4%","","112033"
"2020.01.17","07:45","EUR","L","French Gov Budget Balance","-113.9B","","-107.7B","","111831"
"2020.01.17","09:00","EUR","L","Current Account","33.9B","34.3B","35.8B","32.4B","112607"
"2020.01.17","09:02","EUR","L","Italian Trade Balance","4.87B","7.22B","8.06B","","111778"
"2020.01.17","09:30","GBP","H","Retail Sales m/m","-0.6%","0.5%","-0.8%","-0.6%","112470"
"2020.01.17","10:00","EUR","L","Final Core CPI y/y","1.3%","1.3%","1.3%","","112690"
"2020.01.17","10:00","EUR","L","Final CPI y/y","1.3%","1.3%","1.3%","","112691"
"2020.01.17","13:30","CAD","L","Foreign Securities Purchases","-1.75B","12.32B","11.31B","11.32B","113745"
"2020.01.17","13:30","USD","M","Building Permits","1.42M","1.47M","1.47M","1.48M","113956"
"2020.01.17","13:30","USD","L","Housing Starts","1.61M","1.38M","1.38M","1.37M","113957"
"2020.01.17","14:00","USD","M","FOMC Member Harker Speaks","","","","","115872"
"2020.01.17","14:15","USD","L","Capacity Utilization Rate","77.0%","77.0%","77.4%","77.3%","114073"
"2020.01.17","14:15","USD","L","Industrial Production m/m","-0.3%","0.0%","0.8%","1.1%","114072"
"2020.01.17","15:00","USD","M","Prelim UoM Consumer Sentiment","99.1","99.3","99.3","99.2","111151"
"2020.01.17","15:00","USD","L","JOLTS Job Openings","6.80M","7.24M","7.36M","7.27M","113943"
"2020.01.17","15:00","USD","L","Prelim UoM Inflation Expectations","2.5%","","2.3%","2.4%","111153"
"2020.01.17","17:45","USD","L","FOMC Member Quarles Speaks","","","","","115875"
"2020.01.20","00:01","GBP","L","Rightmove HPI m/m","2.3%","","-0.9%","","112506"
"2020.01.20","01:30","CNY","M","1-y Loan Prime Rate","4.15%","4.10%","4.15%","","134362"
"2020.01.20","01:30","CNY","M","5-y Loan Prime Rate","4.80%","4.80%","4.80%","","134310"
"2020.01.20","04:30","JPY","L","Revised Industrial Production m/m","-1.0%","-0.9%","-0.9%","","115034"
"2020.01.20","07:00","EUR","L","German PPI m/m","0.1%","0.0%","0.0%","","112967"
"2020.01.20","10:15","EUR","L","Eurogroup Meetings","","","","","115803"
"2020.01.20","11:00","EUR","L","German Buba Monthly Report","","","","","112946"
"2020.01.20","13:00","USD","N","Bank Holiday","","","","","114309"
"2020.01.20","21:30","NZD","L","BusinessNZ Services Index","51.9","","52.9","53.3","127213"
"2020.01.21","03:01","JPY","H","Monetary Policy Statement","","","","","114850"
"2020.01.21","03:01","JPY","L","BOJ Policy Rate","-0.10%","-0.10%","-0.10%","","114842"
"2020.01.21","03:02","JPY","H","BOJ Outlook Report","","","","","114823"
"2020.01.21","06:31","JPY","M","BOJ Press Conference","","","","","114858"
"2020.01.21","09:15","All","M","WEF Annual Meetings","","","","","111286"
"2020.01.21","09:30","GBP","M","Average Earnings Index 3m/y","3.2%","3.1%","3.2%","","112251"
"2020.01.21","09:30","GBP","L","Claimant Count Change","14.9K","33.4K","14.9K","28.8K","112250"
"2020.01.21","09:30","GBP","L","Unemployment Rate","3.8%","3.8%","3.8%","","112252"
"2020.01.21","10:00","EUR","M","German ZEW Economic Sentiment","26.7","15.2","10.7","","112887"
"2020.01.21","10:00","EUR","L","ZEW Economic Sentiment","25.6","16.3","11.2","","112874"
"2020.01.21","10:15","EUR","L","ECOFIN Meetings","","","","","115804"
"2020.01.21","13:30","CAD","M","Manufacturing Sales m/m","-0.6%","-0.5%","-0.2%","-0.7%","113770"
"2020.01.21","14:41","NZD","L","GDT Price Index","1.7%","","2.8%","","113567"
"2020.01.21","23:30","AUD","M","Westpac Consumer Sentiment","-1.8%","","-1.9%","","114560"
"2020.01.22","08:30","EUR","M","Greek Presidential Elections","","","","","121200"
"2020.01.22","09:15","All","M","WEF Annual Meetings","","","","","111287"
"2020.01.22","09:30","GBP","L","Public Sector Net Borrowing","4.0B","4.5B","4.2B","4.9B","112458"
"2020.01.22","11:00","GBP","L","CBI Industrial Order Expectations","-22","-25","-28","","112209"
"2020.01.22","13:30","CAD","H","CPI m/m","0.0%","0.0%","-0.1%","","114400"
"2020.01.22","13:30","CAD","M","Common CPI y/y","2.0%","1.9%","1.9%","","114401"
"2020.01.22","13:30","CAD","M","Median CPI y/y","2.2%","2.4%","2.3%","2.4%","114403"
"2020.01.22","13:30","CAD","M","Trimmed CPI y/y","2.1%","2.2%","2.2%","","114404"
"2020.01.22","13:30","CAD","L","NHPI m/m","0.2%","0.0%","-0.1%","","114384"
"2020.01.22","13:30","CAD","L","Wholesale Sales m/m","-1.2%","-0.2%","-1.2%","-1.1%","113794"
"2020.01.22","13:32","CAD","L","Core CPI m/m","-0.4%","","-0.2%","","114402"
"2020.01.22","14:00","USD","L","HPI m/m","0.2%","0.3%","0.4%","0.2%","114028"
"2020.01.22","15:00","CAD","H","BOC Monetary Policy Report","","","","","113660"
"2020.01.22","15:00","CAD","H","BOC Rate Statement","","","","","113661"
"2020.01.22","15:00","CAD","H","Overnight Rate","1.75%","1.75%","1.75%","","113662"
"2020.01.22","15:00","USD","L","Existing Home Sales","5.54M","5.43M","5.35M","","113992"
"2020.01.22","15:30","AUD","L","CB Leading Index m/m","-0.3%","","0.2%","","114608"
"2020.01.22","16:15","CAD","H","BOC Press Conference","","","","","113663"
"2020.01.22","21:45","NZD","L","Visitor Arrivals m/m","-0.9%","","-0.2%","0.0%","113515"
"2020.01.22","23:50","JPY","L","Trade Balance","-0.10T","-0.24T","-0.09T","-0.06T","115082"
"2020.01.23","00:00","AUD","L","MI Inflation Expectations","4.7%","","4.0%","","114548"
"2020.01.23","00:30","AUD","H","Employment Change","28.9K","12.2K","38.5K","39.9K","114584"
"2020.01.23","00:30","AUD","H","Unemployment Rate","5.1%","5.2%","5.2%","","114596"
"2020.01.23","04:30","JPY","L","All Industries Activity m/m","0.9%","0.4%","-4.8%","-4.3%","114930"
"2020.01.23","09:15","All","M","WEF Annual Meetings","","","","","111288"
"2020.01.23","12:45","EUR","H","Main Refinancing Rate","0.00%","0.00%","0.00%","","112815"
"2020.01.23","12:45","EUR","H","Monetary Policy Statement","","","","","112814"
"2020.01.23","13:30","EUR","H","ECB Press Conference","","","","","112813"
"2020.01.23","13:30","USD","L","Unemployment Claims","211K","214K","205K","204K","110769"
"2020.01.23","14:55","EUR","L","Consumer Confidence","-8","-8","-8","","112850"
"2020.01.23","15:00","USD","L","CB Leading Index m/m","-0.3%","-0.2%","0.1%","0.0%","114278"
"2020.01.23","15:30","USD","L","Natural Gas Storage","-92B","-88B","-109B","","111015"
"2020.01.23","16:00","USD","H","Crude Oil Inventories","-0.4M","-0.1M","-2.5M","","110833"
"2020.01.23","21:45","NZD","H","CPI q/q","0.5%","0.4%","0.7%","","113550"
"2020.01.23","22:00","AUD","L","Flash Manufacturing PMI","49.1","","49.2","49.4","114490"
"2020.01.23","22:00","AUD","L","Flash Services PMI","48.9","","49.8","49.5","114501"
"2020.01.23","23:30","JPY","L","National Core CPI y/y","0.7%","0.7%","0.5%","","115130"
"2020.01.23","23:50","JPY","L","Monetary Policy Meeting Minutes","","","","","115886"
"2020.01.24","00:30","JPY","L","Flash Manufacturing PMI","49.3","48.9","48.4","48.8","114793"
"2020.01.24","02:00","NZD","L","Credit Card Spending y/y","3.4%","","4.4%","4.5%","113479"
"2020.01.24","08:15","EUR","H","French Flash Services PMI","51.7","52.2","52.4","","111587"
"2020.01.24","08:15","EUR","M","French Flash Manufacturing PMI","51.0","50.6","50.4","50.3","111586"
"2020.01.24","08:30","EUR","H","German Flash Manufacturing PMI","45.2","44.5","43.7","43.4","111584"
"2020.01.24","08:30","EUR","H","German Flash Services PMI","54.2","53.0","52.9","52.0","111585"
"2020.01.24","08:30","GBP","M","MPC Member Haskel Speaks","","","","","115879"
"2020.01.24","09:00","EUR","M","Flash Manufacturing PMI","47.8","46.9","46.3","45.9","111582"
"2020.01.24","09:00","EUR","M","Flash Services PMI","52.2","52.9","52.8","52.4","111583"
