Datetime,H4_high,H4_low,Last_Fractal_High,Last_Fractal_Low,Directional_bias,Bar_High,Bar_Low,result
2022-10-04 14:00:00,0.99575,0.9806,0.98335,0.9806,2,0.99575,0.99288,1
2022-10-04 14:00:00,0.99575,0.9806,0.99575,0.9806,2,0.99575,0.99288,1
2022-10-04 18:00:00,0.99756,0.9806,0.99575,0.9806,1,0.99756,0.99687,1
2022-10-04 22:00:00,0.99856,0.9806,0.99575,0.9806,-1,0.99856,0.99807,-1
2022-10-04 22:00:00,0.99856,0.9806,0.99856,0.9806,-1,0.99856,0.99807,-1
2022-10-05 02:00:00,0.99856,0.9806,0.99856,0.99637,-1,0.99727,0.99637,-1
2022-10-05 06:00:00,0.99856,0.9806,0.99856,0.99615,-1,0.99693,0.99615,-1
2022-10-06 02:00:00,0.99856,0.9806,0.99181,0.99615,-1,0.99181,0.99101,-1
2022-10-06 14:00:00,0.99856,0.9806,0.99181,0.98181,-1,0.98312,0.98181,-1
2022-10-06 18:00:00,0.99856,0.9806,0.98167,0.98181,-1,0.98167,0.98074,-1
2022-10-06 22:00:00,0.98167,0.97898,0.98167,0.98181,-1,0.97971,0.97898,-1
2022-10-06 22:00:00,0.98167,0.97898,0.98167,0.97898,-1,0.97971,0.97898,-1
2022-10-07 06:00:00,0.98011,0.97838,0.98167,0.97898,-2,0.98011,0.97838,1
2022-10-07 10:00:00,0.98082,0.98002,0.98167,0.97898,-1,0.98082,0.98002,-1
2022-10-07 14:00:00,0.98167,0.97441,0.98167,0.97898,-2,0.97588,0.97441,-1
2022-10-09 22:00:00,0.98167,0.97296,0.98167,0.97898,-2,0.97395,0.97296,-1
2022-10-09 22:00:00,0.98167,0.97296,0.97395,0.97898,-2,0.97395,0.97296,-1
2022-10-10 06:00:00,0.97395,0.97166,0.97395,0.97898,-2,0.97322,0.97166,-1
2022-10-10 10:00:00,0.97395,0.97028,0.97395,0.97898,-1,0.97093,0.97028,-1
2022-10-10 10:00:00,0.97395,0.97028,0.97093,0.97898,-1,0.97093,0.97028,-1
2022-10-10 14:00:00,0.97044,0.96951,0.97093,0.97898,-1,0.97044,0.96951,1
2022-10-10 18:00:00,0.97191,0.97129,0.97093,0.97898,-1,0.97191,0.97129,-1
2022-10-10 22:00:00,0.97093,0.97004,0.97093,0.97898,-1,0.97037,0.97004,-1
2022-10-11 02:00:00,0.97093,0.96865,0.97093,0.97898,-1,0.96998,0.96865,-1
2022-10-11 06:00:00,0.97093,0.96744,0.97093,0.97898,1,0.96902,0.96744,1
2022-10-11 06:00:00,0.97093,0.96744,0.97093,0.96744,1,0.96902,0.96744,1
2022-10-11 10:00:00,0.97093,0.96744,0.97093,0.96918,1,0.97014,0.96918,1
2022-10-11 14:00:00,0.97093,0.96744,0.97093,0.96908,1,0.97044,0.96908,1
2022-10-11 18:00:00,0.97529,0.96908,0.97093,0.96908,1,0.97529,0.97471,-1
2022-10-12 02:00:00,0.97093,0.96854,0.97093,0.96908,-1,0.96926,0.96854,1
2022-10-12 06:00:00,0.9727,0.96908,0.97093,0.96908,-1,0.9727,0.97148,-1
2022-10-12 10:00:00,0.9727,0.96908,0.97167,0.96908,-1,0.97167,0.97059,-1
2022-10-12 14:00:00,0.97167,0.96902,0.97167,0.96908,1,0.96973,0.96902,1
2022-10-12 18:00:00,0.97203,0.96849,0.97167,0.96908,-1,0.97203,0.96849,1
2022-10-12 18:00:00,0.97203,0.96849,0.97203,0.96908,-1,0.97203,0.96849,1
2022-10-12 22:00:00,0.97203,0.96849,0.97096,0.96908,-1,0.97096,0.97037,1
2022-10-13 06:00:00,0.97203,0.96849,0.97096,0.96959,-1,0.97067,0.96959,1
2022-10-13 10:00:00,0.97322,0.97238,0.97096,0.96959,2,0.97322,0.97238,-1
2022-10-13 14:00:00,0.97096,0.9684,0.97096,0.96959,1,0.96993,0.9684,1
2022-10-13 18:00:00,0.98002,0.96959,0.97096,0.96959,1,0.98002,0.97882,1
2022-10-13 22:00:00,0.98002,0.96959,0.97781,0.96959,1,0.97781,0.97732,1
2022-10-14 02:00:00,0.98019,0.96959,0.97781,0.96959,1,0.98019,0.97941,1
2022-10-14 14:00:00,0.98019,0.96959,0.97781,0.9707,1,0.97367,0.9707,1
2022-10-14 18:00:00,0.98019,0.96959,0.97318,0.9707,1,0.97318,0.97235,1
2022-10-16 22:00:00,0.98019,0.96959,0.97377,0.9707,1,0.97377,0.97223,1
2022-10-17 02:00:00,0.98019,0.96959,0.97521,0.9707,1,0.97521,0.97457,1
2022-10-17 10:00:00,0.98019,0.96959,0.97706,0.9707,1,0.97706,0.97485,1
2022-10-17 18:00:00,0.98488,0.9707,0.97706,0.9707,1,0.98488,0.98379,1
2022-10-17 18:00:00,0.98488,0.9707,0.98488,0.9707,1,0.98488,0.98379,1
2022-10-17 22:00:00,0.98488,0.9707,0.98456,0.9707,1,0.98456,0.98385,1
2022-10-18 06:00:00,0.98573,0.9707,0.98456,0.9707,1,0.98573,0.98467,1
2022-10-18 06:00:00,0.98573,0.9707,0.98456,0.98467,1,0.98573,0.98467,1
2022-10-18 14:00:00,0.98589,0.98467,0.98456,0.98467,1,0.98589,0.985,1
2022-10-18 18:00:00,0.98597,0.98467,0.98456,0.98467,1,0.98597,0.985,1
2022-10-18 22:00:00,0.98628,0.98467,0.98456,0.98467,1,0.98628,0.98596,-1
2022-10-19 06:00:00,0.98456,0.98305,0.98456,0.98467,-2,0.98385,0.98305,-1
2022-10-19 10:00:00,0.98456,0.981,0.98456,0.98467,-2,0.98209,0.981,-1
2022-10-19 10:00:00,0.98456,0.981,0.98209,0.98467,-2,0.98209,0.981,-1
2022-10-19 14:00:00,0.98209,0.97703,0.98209,0.98467,-2,0.97846,0.97703,-1
2022-10-19 14:00:00,0.98209,0.97703,0.98209,0.97703,-2,0.97846,0.97703,-1
2022-10-19 18:00:00,0.98209,0.97632,0.98209,0.97703,-1,0.97738,0.97632,-1
2022-10-20 02:00:00,0.98209,0.97563,0.98209,0.97703,-1,0.97603,0.97563,-1
2022-10-20 06:00:00,0.98209,0.97563,0.97938,0.97703,-1,0.97938,0.97791,-1
2022-10-20 22:00:00,0.98209,0.97563,0.97886,0.97703,-1,0.97886,0.97834,-1
2022-10-21 06:00:00,0.98209,0.97563,0.97774,0.97703,-1,0.97774,0.97708,-1
2022-10-21 10:00:00,0.97774,0.97362,0.97774,0.97703,-1,0.97478,0.97362,1
2022-10-21 14:00:00,0.98168,0.97703,0.97774,0.97703,2,0.98168,0.97893,1
2022-10-21 14:00:00,0.98168,0.97703,0.98168,0.97703,2,0.98168,0.97893,1
2022-10-21 18:00:00,0.9838,0.97703,0.98168,0.97703,2,0.9838,0.98239,1
2022-10-21 18:00:00,0.9838,0.97703,0.98168,0.98239,2,0.9838,0.98239,1
2022-10-23 22:00:00,0.9899,0.98239,0.98168,0.98239,1,0.9899,0.98617,1
2022-10-23 22:00:00,0.9899,0.98239,0.9899,0.98239,1,0.9899,0.98617,1
2022-10-24 02:00:00,0.9899,0.98239,0.9899,0.98286,1,0.98358,0.98286,1
2022-10-24 06:00:00,0.9899,0.98239,0.98617,0.98286,1,0.98617,0.98412,1
2022-10-25 14:00:00,0.99766,0.98286,0.98617,0.98286,1,0.99766,0.99418,1
2022-10-25 14:00:00,0.99766,0.98286,0.99766,0.98286,1,0.99766,0.99418,1
2022-10-25 22:00:00,0.99766,0.98286,0.99766,0.99552,1,0.9966,0.99552,1
2022-10-26 06:00:00,0.99815,0.99552,0.99766,0.99552,2,0.99815,0.99605,1
2022-10-26 10:00:00,1.00313,0.99552,0.99766,0.99552,2,1.00313,1.00145,1
2022-10-26 10:00:00,1.00313,0.99552,1.00313,0.99552,2,1.00313,1.00145,1
2022-10-26 14:00:00,1.00413,0.99552,1.00313,0.99552,2,1.00413,1.00131,1
2022-10-26 14:00:00,1.00413,0.99552,1.00413,0.99552,2,1.00413,1.00131,1
2022-10-26 18:00:00,1.00856,0.99552,1.00413,0.99552,1,1.00856,1.00797,-1
2022-10-26 22:00:00,1.00856,0.99552,1.00413,1.00746,1,1.00815,1.00746,-1
2022-10-28 02:00:00,1.00856,0.99552,0.9998,1.00746,1,0.9998,0.99913,-1
2022-10-28 10:00:00,0.9998,0.99465,0.9998,1.00746,-1,0.99562,0.99465,-1
2022-10-28 14:00:00,0.9998,0.99388,0.9998,1.00746,-1,0.99823,0.99388,-1
2022-10-28 14:00:00,0.9998,0.99388,0.9998,0.99388,-1,0.99823,0.99388,-1
2022-10-28 18:00:00,0.9998,0.99375,0.9998,0.99388,1,0.99475,0.99375,-1
2022-10-30 22:00:00,0.9998,0.99375,0.99592,0.99388,1,0.99592,0.99454,-1
2022-10-31 10:00:00,0.99592,0.99353,0.99592,0.99388,1,0.99464,0.99353,-1
2022-10-31 14:00:00,0.99592,0.98897,0.99592,0.99388,1,0.99004,0.98897,-1
2022-10-31 18:00:00,0.99592,0.98864,0.99592,0.99388,1,0.98957,0.98864,-1
2022-10-31 18:00:00,0.99592,0.98864,0.98957,0.99388,1,0.98957,0.98864,-1
2022-10-31 22:00:00,0.98957,0.98807,0.98957,0.99388,1,0.98838,0.98807,1
2022-10-31 22:00:00,0.98957,0.98807,0.98957,0.98807,1,0.98838,0.98807,1
2022-11-01 02:00:00,0.98978,0.98807,0.98957,0.98807,2,0.98978,0.98927,1
2022-11-01 06:00:00,0.99341,0.98807,0.98957,0.98807,2,0.99341,0.99214,1
2022-11-01 14:00:00,0.99369,0.98999,0.98957,0.98807,2,0.99369,0.98999,-1
2022-11-01 18:00:00,0.98957,0.98766,0.98957,0.98807,-1,0.98841,0.98766,-1
2022-11-01 22:00:00,0.98957,0.98695,0.98957,0.98807,-1,0.98778,0.98695,1
2022-11-01 22:00:00,0.98957,0.98695,0.98957,0.98695,-1,0.98778,0.98695,1
2022-11-02 02:00:00,0.98957,0.98695,0.98957,0.98787,-1,0.98879,0.98787,1
2022-11-02 10:00:00,0.99118,0.98787,0.98957,0.98787,-1,0.99118,0.99017,1
2022-11-02 10:00:00,0.99118,0.98787,0.99118,0.98787,-1,0.99118,0.99017,1
2022-11-02 18:00:00,0.99595,0.98741,0.99118,0.98787,-1,0.99595,0.98741,-1
2022-11-02 22:00:00,0.99118,0.98139,0.99118,0.98787,-1,0.98244,0.98139,-1
2022-11-03 10:00:00,0.99118,0.97456,0.99118,0.98787,-1,0.97563,0.97456,-1
2022-11-03 14:00:00,0.99118,0.97424,0.99118,0.98787,1,0.97613,0.97424,1
2022-11-03 14:00:00,0.99118,0.97424,0.99118,0.97424,1,0.97613,0.97424,1
2022-11-03 22:00:00,0.99118,0.97424,0.9755,0.97424,1,0.9755,0.97476,1
2022-11-04 18:00:00,0.9924,0.97424,0.9755,0.97424,2,0.9924,0.99153,1
2022-11-06 22:00:00,0.9924,0.97424,0.9755,0.99001,2,0.99123,0.99001,1
2022-11-07 02:00:00,0.9936,0.99001,0.9755,0.99001,2,0.9936,0.99273,1
2022-11-07 06:00:00,0.99459,0.99001,0.9755,0.99001,2,0.99459,0.99403,1
2022-11-07 06:00:00,0.99459,0.99001,0.9755,0.99403,2,0.99459,0.99403,1
2022-11-07 10:00:00,0.99922,0.99403,0.9755,0.99403,2,0.99922,0.99827,1
2022-11-07 14:00:00,1.00054,0.99403,0.9755,0.99403,2,1.00054,0.99933,1
2022-11-07 18:00:00,1.00256,0.99403,0.9755,0.99403,2,1.00256,1.00193,1
2022-11-07 22:00:00,1.00256,0.99403,0.9755,1.00144,2,1.00188,1.00144,1
2022-11-08 02:00:00,1.00256,0.99403,0.9755,1.00094,2,1.00148,1.00094,1
2022-11-08 10:00:00,1.00256,0.99403,1.00047,1.00094,2,1.00047,0.99988,1
2022-11-08 18:00:00,1.00946,1.00094,1.00047,1.00094,1,1.00946,1.00865,-1
2022-11-08 22:00:00,1.00946,1.00094,1.00047,1.00707,1,1.0075,1.00707,-1
2022-11-09 06:00:00,1.00946,1.00094,1.00047,1.00562,1,1.00702,1.00562,-1
2022-11-09 14:00:00,1.00946,1.00094,1.00408,1.00562,1,1.00408,1.00284,-1
2022-11-09 22:00:00,1.00408,1.00077,1.00408,1.00562,-1,1.00098,1.00077,-1
2022-11-09 22:00:00,1.00408,1.00077,1.00408,1.00077,-1,1.00098,1.00077,-1
2022-11-10 10:00:00,1.00408,0.99604,1.00408,1.00077,1,0.99678,0.99604,1
2022-11-10 14:00:00,1.01449,1.00077,1.00408,1.00077,2,1.01449,1.01098,1
2022-11-10 18:00:00,1.01611,1.00077,1.00408,1.00077,2,1.01611,1.01423,1
2022-11-10 22:00:00,1.02055,1.00077,1.00408,1.00077,2,1.02055,1.01978,1
2022-11-11 06:00:00,1.02346,1.00077,1.00408,1.00077,2,1.02346,1.02166,1
2022-11-11 06:00:00,1.02346,1.00077,1.02346,1.00077,2,1.02346,1.02166,1
2022-11-11 10:00:00,1.02797,1.00077,1.02346,1.00077,2,1.02797,1.02577,1
2022-11-11 10:00:00,1.02797,1.00077,1.02797,1.00077,2,1.02797,1.02577,1
2022-11-11 14:00:00,1.03234,1.00077,1.02797,1.00077,2,1.03234,1.03091,1
2022-11-11 14:00:00,1.03234,1.00077,1.03234,1.00077,2,1.03234,1.03091,1
2022-11-11 18:00:00,1.03435,1.00077,1.03234,1.00077,1,1.03435,1.0338,1
2022-11-13 22:00:00,1.03435,1.00077,1.03234,1.03141,1,1.03411,1.03141,1
2022-11-14 14:00:00,1.03435,1.00077,1.03261,1.03141,1,1.03261,1.03133,1
2022-11-14 22:00:00,1.03435,1.00077,1.03261,1.03225,1,1.03303,1.03225,1
2022-11-15 02:00:00,1.03435,1.00077,1.03273,1.03225,1,1.03273,1.03153,1
2022-11-15 10:00:00,1.04101,1.03225,1.03273,1.03225,1,1.04101,1.03949,1
2022-11-15 14:00:00,1.04443,1.03225,1.03273,1.03225,-1,1.04443,1.04218,-1
2022-11-15 18:00:00,1.04443,1.03225,1.03885,1.03225,-1,1.03885,1.03771,-1
2022-11-15 22:00:00,1.04443,1.03225,1.03517,1.03225,-1,1.03517,1.03465,-1
2022-11-16 06:00:00,1.04443,1.03225,1.03517,1.03658,-1,1.0381,1.03658,-1
2022-11-17 10:00:00,1.04443,1.03225,1.03517,1.03522,-1,1.03671,1.03522,-1
2022-11-17 14:00:00,1.03517,1.03051,1.03517,1.03522,1,1.03166,1.03051,1
2022-11-17 14:00:00,1.03517,1.03051,1.03517,1.03051,1,1.03166,1.03051,1
2022-11-17 18:00:00,1.0354,1.03051,1.03517,1.03051,1,1.0354,1.03481,1
2022-11-17 22:00:00,1.03646,1.03051,1.03517,1.03051,1,1.03646,1.03608,1
2022-11-18 02:00:00,1.03752,1.03051,1.03517,1.03051,1,1.03752,1.03674,1
2022-11-18 06:00:00,1.03752,1.03051,1.03734,1.03051,1,1.03734,1.03642,1
2022-11-18 10:00:00,1.03815,1.03051,1.03734,1.03051,1,1.03815,1.03642,-1
2022-11-18 18:00:00,1.03815,1.03051,1.03734,1.03256,1,1.03353,1.03256,-1
2022-11-21 02:00:00,1.03734,1.02915,1.03734,1.03256,-2,1.03117,1.02915,-1
2022-11-21 06:00:00,1.03734,1.02786,1.03734,1.03256,-2,1.02836,1.02786,-1
2022-11-21 10:00:00,1.03734,1.02267,1.03734,1.03256,-2,1.02405,1.02267,1
2022-11-21 14:00:00,1.03734,1.02267,1.03734,1.02387,-2,1.02548,1.02387,1
2022-11-21 18:00:00,1.03734,1.02267,1.02436,1.02387,-2,1.02436,1.02302,1
2022-11-22 06:00:00,1.03734,1.02267,1.02594,1.02387,-2,1.02594,1.02525,1
2022-11-23 14:00:00,1.03734,1.02267,1.03417,1.02387,-2,1.03417,1.03312,1
2022-11-23 18:00:00,1.03734,1.02267,1.03417,1.03591,-2,1.03667,1.03591,1
2022-11-23 22:00:00,1.03957,1.03591,1.03417,1.03591,2,1.03957,1.03914,1
2022-11-23 22:00:00,1.03957,1.03591,1.03417,1.03914,2,1.03957,1.03914,1
2022-11-24 02:00:00,1.04259,1.03914,1.03417,1.03914,2,1.04259,1.04174,1
2022-11-24 06:00:00,1.04379,1.03914,1.03417,1.03914,-1,1.04379,1.04323,-1
2022-11-24 10:00:00,1.04379,1.03914,1.04291,1.03914,-1,1.04291,1.04157,-1
2022-11-24 18:00:00,1.04379,1.03914,1.04101,1.03914,-1,1.04101,1.04031,-1
2022-11-24 22:00:00,1.04379,1.03914,1.04101,1.04071,-1,1.041,1.04071,-1
2022-11-25 10:00:00,1.04101,1.03909,1.04101,1.04071,1,1.04066,1.03909,-1
2022-11-25 14:00:00,1.04101,1.03617,1.04101,1.04071,1,1.03734,1.03617,-1
2022-11-25 18:00:00,1.04101,1.03617,1.04101,1.03969,1,1.0406,1.03969,-1
2022-11-28 02:00:00,1.04101,1.03429,1.04101,1.03969,1,1.03519,1.03429,1
2022-11-28 10:00:00,1.04567,1.03969,1.04101,1.03969,-1,1.04567,1.04388,1
2022-11-28 10:00:00,1.04567,1.03969,1.04101,1.04388,-1,1.04567,1.04388,1
2022-11-28 14:00:00,1.04627,1.04388,1.04101,1.04388,-1,1.04627,1.04405,-1
2022-11-28 18:00:00,1.04101,1.03623,1.04101,1.04388,-2,1.03729,1.03623,-1
2022-11-28 22:00:00,1.04101,1.03371,1.04101,1.04388,1,1.03378,1.03371,-1
2022-11-28 22:00:00,1.04101,1.03371,1.04101,1.03371,1,1.03378,1.03371,-1
2022-11-29 06:00:00,1.04101,1.03371,1.03894,1.03371,1,1.03894,1.03835,-1
2022-11-29 14:00:00,1.03894,1.03255,1.03894,1.03371,-1,1.03464,1.03255,-1
2022-11-29 22:00:00,1.03894,1.03255,1.03313,1.03371,-1,1.03313,1.0328,-1
2022-11-30 10:00:00,1.03894,1.03255,1.03798,1.03371,-1,1.03798,1.0357,-1
2022-11-30 18:00:00,1.03798,1.03134,1.03798,1.03371,-1,1.03195,1.03134,1
2022-11-30 22:00:00,1.04068,1.03371,1.03798,1.03371,2,1.04068,1.04014,1
2022-12-01 02:00:00,1.04261,1.03371,1.03798,1.03371,2,1.04261,1.04201,1
2022-12-01 06:00:00,1.04469,1.04417,1.03798,1.03371,2,1.04469,1.04417,1
2022-12-01 10:00:00,1.04496,1.03371,1.03798,1.03371,1,1.04496,1.04375,1
2022-12-01 10:00:00,1.04496,1.03371,1.04496,1.03371,1,1.04496,1.04375,1
2022-12-01 14:00:00,1.0506,1.03371,1.04496,1.03371,2,1.0506,1.04846,1
2022-12-01 18:00:00,1.05192,1.03371,1.04496,1.03371,2,1.05192,1.05068,1
2022-12-01 18:00:00,1.05192,1.03371,1.05192,1.03371,2,1.05192,1.05068,1
2022-12-01 22:00:00,1.0522,1.03371,1.05192,1.03371,2,1.0522,1.05156,1
2022-12-01 22:00:00,1.0522,1.03371,1.05192,1.05156,2,1.0522,1.05156,1
2022-12-02 06:00:00,1.05279,1.05156,1.05192,1.05156,2,1.05279,1.05228,1
2022-12-02 10:00:00,1.05299,1.05159,1.05192,1.05156,1,1.05299,1.05159,-1
2022-12-02 14:00:00,1.05192,1.04449,1.05192,1.05156,1,1.04734,1.04449,1
2022-12-02 18:00:00,1.05299,1.05156,1.05192,1.05156,2,1.05299,1.05251,1
2022-12-04 22:00:00,1.05373,1.05156,1.05192,1.05156,2,1.05373,1.05303,1
2022-12-04 22:00:00,1.05373,1.05156,1.05192,1.05303,2,1.05373,1.05303,1
2022-12-05 02:00:00,1.05686,1.05303,1.05192,1.05303,2,1.05686,1.05612,1
2022-12-05 06:00:00,1.0583,1.05303,1.05192,1.05303,2,1.0583,1.05722,-1
2022-12-05 18:00:00,1.05192,1.0494,1.05192,1.05303,-1,1.05034,1.0494,-1
2022-12-05 22:00:00,1.05192,1.04871,1.05192,1.05303,-1,1.04918,1.04871,-1
2022-12-05 22:00:00,1.05192,1.04871,1.05192,1.04871,-1,1.04918,1.04871,-1
2022-12-06 06:00:00,1.05192,1.0482,1.05192,1.04871,-1,1.04952,1.0482,-1
2022-12-06 06:00:00,1.05192,1.0482,1.04952,1.04871,-1,1.04952,1.0482,-1
2022-12-06 18:00:00,1.04952,1.04734,1.04952,1.04871,-2,1.04825,1.04734,-1
2022-12-06 22:00:00,1.04952,1.0462,1.04952,1.04871,-2,1.04658,1.0462,-1
2022-12-06 22:00:00,1.04952,1.0462,1.04952,1.0462,-2,1.04658,1.0462,-1
2022-12-07 06:00:00,1.04952,1.04496,1.04952,1.0462,1,1.0468,1.04496,1
2022-12-07 14:00:00,1.05496,1.0462,1.04952,1.0462,1,1.05496,1.05323,1
2022-12-07 14:00:00,1.05496,1.0462,1.05496,1.0462,1,1.05496,1.05323,1
2022-12-07 22:00:00,1.05496,1.0462,1.05496,1.05011,1,1.05059,1.05011,1
2022-12-08 14:00:00,1.05496,1.0462,1.0534,1.05011,1,1.0534,1.05183,1
2022-12-08 22:00:00,1.05542,1.05011,1.0534,1.05011,2,1.05542,1.0554,1
2022-12-08 22:00:00,1.05542,1.05011,1.0534,1.0554,2,1.05542,1.0554,1
2022-12-09 02:00:00,1.05805,1.0554,1.0534,1.0554,2,1.05805,1.05675,-1
2022-12-09 10:00:00,1.05805,1.0554,1.05685,1.0554,2,1.05685,1.05549,-1
2022-12-09 14:00:00,1.05685,1.0525,1.05685,1.0554,-1,1.05501,1.0525,-1
2022-12-11 22:00:00,1.05685,1.0525,1.05685,1.05261,-1,1.05361,1.05261,-1
2022-12-12 02:00:00,1.05685,1.05088,1.05685,1.05261,-1,1.05125,1.05088,1
2022-12-12 14:00:00,1.05764,1.05261,1.05685,1.05261,-1,1.05764,1.05668,-1
2022-12-12 18:00:00,1.05685,1.05222,1.05685,1.05261,1,1.05352,1.05222,1
2022-12-12 22:00:00,1.05685,1.05222,1.05685,1.05309,1,1.05355,1.05309,1
2022-12-13 14:00:00,1.0662,1.05309,1.05685,1.05309,1,1.0662,1.06444,1
2022-12-13 18:00:00,1.0662,1.05309,1.05685,1.06102,1,1.06167,1.06102,1
2022-12-14 10:00:00,1.06683,1.06102,1.05685,1.06102,1,1.06683,1.06558,1
2022-12-14 10:00:00,1.06683,1.06102,1.06683,1.06102,1,1.06683,1.06558,1
2022-12-14 14:00:00,1.06683,1.06102,1.06492,1.06102,1,1.06492,1.06359,1
2022-12-14 18:00:00,1.06683,1.06102,1.06492,1.06503,1,1.06627,1.06503,1
2022-12-14 22:00:00,1.06816,1.06503,1.06492,1.06503,-1,1.06816,1.0679,-1
2022-12-14 22:00:00,1.06816,1.06503,1.06492,1.0679,-1,1.06816,1.0679,-1
2022-12-15 10:00:00,1.06492,1.0616,1.06492,1.0679,-2,1.06229,1.0616,1
2022-12-15 14:00:00,1.07245,1.06481,1.06492,1.0679,-1,1.07245,1.06481,-1
2022-12-15 18:00:00,1.06492,1.05921,1.06492,1.0679,-1,1.06036,1.05921,1
2022-12-15 18:00:00,1.06492,1.05921,1.06492,1.05921,-1,1.06036,1.05921,1
2022-12-16 02:00:00,1.06493,1.05921,1.06492,1.05921,-1,1.06493,1.06409,-1
2022-12-16 10:00:00,1.06493,1.05921,1.06492,1.06093,-1,1.0623,1.06093,-1
2022-12-16 14:00:00,1.06493,1.05921,1.06418,1.06093,-1,1.06418,1.06214,-1
2022-12-16 18:00:00,1.06493,1.05921,1.06418,1.06029,-1,1.06108,1.06029,-1
2022-12-18 22:00:00,1.06418,1.05848,1.06418,1.06029,1,1.05947,1.05848,-1
2022-12-19 02:00:00,1.06418,1.05848,1.0613,1.06029,1,1.0613,1.06018,-1
2022-12-19 22:00:00,1.06418,1.05848,1.0613,1.0604,1,1.06069,1.0604,-1
2022-12-20 06:00:00,1.0613,1.05827,1.0613,1.0604,1,1.05965,1.05827,1
2022-12-20 10:00:00,1.06377,1.0604,1.0613,1.0604,1,1.06377,1.06254,-1
2022-12-20 14:00:00,1.06155,1.05982,1.0613,1.0604,1,1.06155,1.05982,1
2022-12-20 18:00:00,1.06172,1.0604,1.0613,1.0604,1,1.06172,1.06058,1
2022-12-20 22:00:00,1.06274,1.0604,1.0613,1.0604,1,1.06274,1.0622,1
2022-12-21 06:00:00,1.06274,1.0604,1.06176,1.0604,1,1.06176,1.06103,1
2022-12-21 14:00:00,1.06284,1.06131,1.06176,1.0604,1,1.06284,1.06131,-1
2022-12-21 18:00:00,1.06176,1.05953,1.06176,1.0604,1,1.06034,1.05953,1
2022-12-21 22:00:00,1.06176,1.05953,1.06176,1.0601,1,1.0607,1.0601,1
2022-12-22 02:00:00,1.063,1.0601,1.06176,1.0601,2,1.063,1.06281,1
2022-12-22 06:00:00,1.06447,1.0601,1.06176,1.0601,2,1.06447,1.06398,1
2022-12-22 10:00:00,1.06562,1.0601,1.06176,1.0601,-1,1.06562,1.06428,-1
2022-12-22 10:00:00,1.06562,1.0601,1.06562,1.0601,-1,1.06562,1.06428,-1
2022-12-22 18:00:00,1.06562,1.0582,1.06562,1.0601,1,1.05858,1.0582,1
2022-12-26 02:00:00,1.06562,1.0582,1.06203,1.0601,1,1.06203,1.06144,1
2022-12-26 10:00:00,1.06562,1.0582,1.06203,1.06213,1,1.06226,1.06213,1
2022-12-26 18:00:00,1.06562,1.0582,1.06313,1.06213,1,1.06313,1.06261,1
2022-12-27 02:00:00,1.06604,1.06213,1.06313,1.06213,1,1.06604,1.065,1
2022-12-27 02:00:00,1.06604,1.06213,1.06604,1.06213,1,1.06604,1.065,1
2022-12-27 06:00:00,1.06617,1.06213,1.06604,1.06213,-1,1.06617,1.06532,1
2022-12-27 06:00:00,1.06617,1.06213,1.06617,1.06213,-1,1.06617,1.06532,1
2022-12-27 10:00:00,1.0662,1.06213,1.06617,1.06213,-1,1.0662,1.06515,-1
2022-12-27 14:00:00,1.06617,1.06154,1.06617,1.06213,1,1.06294,1.06154,-1
2022-12-27 22:00:00,1.06617,1.06154,1.06425,1.06213,1,1.06425,1.06379,-1
2022-12-28 22:00:00,1.06425,1.06092,1.06425,1.06213,1,1.06119,1.06092,1
2022-12-28 22:00:00,1.06425,1.06092,1.06425,1.06092,1,1.06119,1.06092,1
2022-12-29 06:00:00,1.06425,1.06092,1.06267,1.06092,1,1.06267,1.0622,1
2022-12-29 10:00:00,1.06562,1.06092,1.06267,1.06092,2,1.06562,1.06464,1
2022-12-29 14:00:00,1.06628,1.06092,1.06267,1.06092,2,1.06628,1.06505,1
2022-12-29 18:00:00,1.06832,1.06092,1.06267,1.06092,-1,1.06832,1.06738,1
2022-12-30 18:00:00,1.07111,1.06092,1.06267,1.06092,-1,1.07111,1.07039,-1
2023-01-01 22:00:00,1.07111,1.06092,1.07066,1.06092,-1,1.07066,1.06899,-1
2023-01-02 02:00:00,1.07111,1.06092,1.07066,1.06862,-1,1.06977,1.06862,-1
2023-01-02 06:00:00,1.07111,1.06092,1.06996,1.06862,-1,1.06996,1.06923,-1
2023-01-03 06:00:00,1.07111,1.06092,1.06676,1.06862,-1,1.06676,1.06623,-1
2023-01-03 10:00:00,1.06676,1.05439,1.06676,1.06862,-1,1.05547,1.05439,-1
2023-01-03 18:00:00,1.06676,1.05432,1.06676,1.06862,1,1.05492,1.05432,-1
2023-01-03 22:00:00,1.06676,1.05432,1.06676,1.0545,1,1.05469,1.0545,-1
2023-01-04 10:00:00,1.06676,1.05432,1.06676,1.06082,1,1.06159,1.06082,-1
2023-01-04 14:00:00,1.06676,1.05432,1.06676,1.0602,1,1.06148,1.0602,-1
2023-01-04 22:00:00,1.06676,1.05432,1.06676,1.05997,1,1.06035,1.05997,-1
2023-01-05 06:00:00,1.06676,1.05432,1.06199,1.05997,1,1.06199,1.06087,-1
2023-01-05 18:00:00,1.06199,1.0529,1.06199,1.05997,1,1.0533,1.0529,-1
2023-01-05 22:00:00,1.06199,1.05195,1.06199,1.05997,1,1.05209,1.05195,-1
